gene,GSM3601227,GSM3601228,GSM3601229,GSM3601230,GSM3601231,GSM3601232
ENSG00000197497,7.1693,8.062,6.4704,7.4895,6.0328,7.4799
ENSG00000197498,2.6967,3.3774,2.8513,2.9743,1.8458,3.0528
ENSG00000197506,0.0398,0.037,0.0076,0.0535,0.0116,0.0145
ENSG00000197520,0.0057,0.0264,0.0535,0.0146,0.081,0.0145
ENSG00000197530,0.7314,0.3352,0.5323,0.9746,1.0528,1.2445
ENSG00000197532,5.3809,8.6984,6.6833,7.3649,4.3482,6.4844
ENSG00000197535,5.2676,5.5702,5.7627,5.6581,4.2674,5.8583
ENSG00000197540,0.1079,0.037,0.0382,0.1216,0.0887,0.1013
ENSG00000197548,1.4345,1.9448,5.3369,2.4715,2.8326,3.5985
ENSG00000197549,0.017,0.0159,0.0688,0.0243,0.0116,0.0338
ENSG00000197555,5.5454,7.7874,6.383,6.8998,4.065,5.5122
ENSG00000197557,0.017,0.0264,0.0076,0.0393,0.027,0.0145
ENSG00000197558,0.9604,0.6108,0.7862,0.6715,0.5041,0.6797
ENSG00000197561,0.0057,0.0053,0.0076,0.073,0.027,0.0145
ENSG00000197562,0.4034,0.1639,0.191,0.3064,0.3201,0.2461
ENSG00000197563,113.1147,237.1381,144.5503,143.6988,80.1039,139.6079
ENSG00000197565,0.0739,0.0053,0.0382,0.0827,0.0193,0.0048
ENSG00000197566,1.925,2.122,2.3003,2.1709,1.9262,1.9834
ENSG00000197568,0.7662,1.2341,0.8159,1.0496,0.3579,0.7861
ENSG00000197575,0.017,0.0054,0.0076,0.0049,0.0039,0.0048
ENSG00000197576,0.017,0.0053,0.0229,0.0146,0.0039,0.0338
ENSG00000197579,0.5624,0.238,0.5119,0.5593,0.7751,0.5743
ENSG00000197580,0.8824,1.4289,1.1428,1.1098,0.983,1.2451
ENSG00000197582,0.0402,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000197584,0.0664,0.0278,0.0746,0.0269,0.0221,0.0048
ENSG00000197586,0.2784,0.1428,0.2674,0.2091,0.3124,0.3619
ENSG00000197587,0.5308,0.6169,0.5734,0.4148,0.3413,0.3457
ENSG00000197588,0.3739,0.3498,0.1919,0.2203,0.1908,0.3176
ENSG00000197591,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000197594,2.5513,2.3357,1.9669,2.0435,1.6846,2.6249
ENSG00000197599,0.0625,0.0264,0.0229,0.1313,0.0733,0.0917
ENSG00000197601,1.9487,1.486,2.4982,1.8432,2.7034,2.2537
ENSG00000197603,1.7246,2.2448,1.8036,2.5702,2.2988,2.0035
ENSG00000197608,2.4826,2.1964,1.7675,2.3087,1.932,1.99
ENSG00000197614,0.4794,0.5355,0.3212,0.448,0.4962,0.5146
ENSG00000197616,0.0966,0.0476,0.0076,0.0522,0.0039,0.0241
ENSG00000197617,0.0511,0.0582,0.0993,0.1021,0.0501,0.1786
ENSG00000197619,1.9955,2.9565,2.2394,2.375,2.0767,2.314
ENSG00000197620,0.201,0.1946,0.168,0.1762,0.3144,0.1838
ENSG00000197622,5.5349,5.0352,4.2964,4.4851,8.2605,6.2622
ENSG00000197629,2.4337,2.9481,4.5521,3.3501,3.6443,2.7594
ENSG00000197632,0.017,0.037,0.0535,0.035,0.0347,0.0195
ENSG00000197635,0.3693,0.2591,0.1452,0.1313,0.2892,0.1496
ENSG00000197641,0.0284,0.0159,0.0535,0.0243,0.0039,0.0434
ENSG00000197646,0.1079,0.0053,0.0076,0.0049,0.027,0.0241
ENSG00000197647,1.953,3.086,1.6684,2.1905,1.6412,2.0022
ENSG00000197651,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000197653,0.0398,0.0317,0.0447,0.0591,0.0419,0.0241
ENSG00000197658,0.017,0.0053,0.0229,0.0146,0.0039,0.0145
ENSG00000197683,0.017,0.0053,0.0076,0.0243,0.0039,0.0145
ENSG00000197692,0.0057,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000197694,7.3762,8.5332,5.8041,7.421,7.9263,8.4928
ENSG00000197696,0.0057,0.0159,0.0229,0.0243,0.027,0.0048
ENSG00000197702,1.2501,1.5244,1.3101,1.5259,1.2294,1.2873
ENSG00000197705,0.1079,0.0793,0.0229,0.1119,0.081,0.0531
ENSG00000197706,0.0057,0.0053,0.0535,0.0049,0.0039,0.0048
ENSG00000197712,0.9462,1.5327,0.8633,1.0725,0.9266,0.9942
ENSG00000197713,0.5456,0.51,0.5591,0.7561,1.1181,0.9543
ENSG00000197714,0.8351,0.9995,0.7716,0.9386,1.2842,1.0762
ENSG00000197721,0.1312,0.059,0.3488,0.1025,0.0748,0.0452
ENSG00000197724,0.4829,0.5235,0.5271,0.5496,0.5515,0.4874
ENSG00000197728,3.6753,3.0847,2.8808,3.1166,2.2443,3.1854
ENSG00000197734,1.6541,2.4147,1.4786,2.0588,1.5981,2.3697
ENSG00000197744,0.0419,0.0053,0.0076,0.0345,0.0198,0.0146
ENSG00000197745,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000197746,15.0724,19.6675,20.3444,22.7458,14.0181,12.1952
ENSG00000197747,0.1988,0.1957,0.3438,0.248,0.2815,0.2461
ENSG00000197748,0.0511,0.0264,0.0535,0.0146,0.027,0.0338
ENSG00000197753,8.3586,9.5294,8.5867,10.3586,6.8482,7.4766
ENSG00000197756,10.1386,10.409,9.7885,8.9339,6.8402,7.7009
ENSG00000197757,0.0284,0.0159,0.0076,0.0438,0.0116,0.0241
ENSG00000197763,0.0398,0.0053,0.0535,0.0243,0.0424,0.0338
ENSG00000197766,0.6766,0.3386,0.7678,0.3968,0.8061,0.468
ENSG00000197768,0.0398,0.0159,0.0229,0.0438,0.0039,0.0048
ENSG00000197769,0.5153,0.5249,0.5405,0.5767,0.4105,0.4563
ENSG00000197771,2.0124,2.0263,1.8461,2.3355,1.646,2.3261
ENSG00000197774,2.1527,2.2957,1.4923,1.9404,2.1654,2.7942
ENSG00000197776,0.6296,0.7907,0.4668,0.5267,0.5593,0.5447
ENSG00000197779,0.5473,0.4059,0.4328,0.4651,0.7691,0.6943
ENSG00000197780,0.2795,0.178,0.3198,0.2867,0.3591,0.1751
ENSG00000197782,0.5454,0.5951,0.7258,0.5916,0.7576,0.6326
ENSG00000197785,0.0862,0.0373,0.0726,0.1461,0.1646,0.0938
ENSG00000197790,0.0398,0.0159,0.0076,0.0049,0.0039,0.0145
ENSG00000197794,0.0057,0.0053,0.0076,0.0049,0.0077,0.0048
ENSG00000197798,0.1193,0.1428,0.191,0.1313,0.3972,0.1593
ENSG00000197808,1.7214,1.1918,1.1259,1.3673,1.0458,1.3629
ENSG00000197816,4.6023,4.681,3.5805,4.088,3.7415,4.6095
ENSG00000197818,0.892,0.4284,1.0008,0.7538,1.1531,0.6708
ENSG00000197822,1.0106,0.8506,0.9192,1.0162,0.9661,0.922
ENSG00000197826,0.4431,0.6318,0.4157,0.4667,0.3056,0.386
ENSG00000197837,3.1375,2.7412,2.6674,2.5092,2.4294,2.3368
ENSG00000197838,0.017,0.0053,0.0076,0.0486,0.0039,0.0048
ENSG00000197841,0.8887,0.5846,0.774,0.7526,0.5356,0.7216
ENSG00000197847,2.5708,2.7104,2.33,2.9105,2.2189,2.3947
ENSG00000197849,1.2641,1.9715,1.6543,1.1822,0.9052,1.3288
ENSG00000197852,6.9376,5.1551,6.2822,4.7678,6.2959,5.1109
ENSG00000197857,6.8593,8.1376,6.0797,6.031,4.608,6.0704
ENSG00000197858,0.3352,0.2274,0.2979,0.2383,0.189,0.2172
ENSG00000197859,0.434,0.6938,0.6789,0.3616,0.3068,0.5285
ENSG00000197860,11.7859,10.5933,11.3342,8.0374,6.6629,7.89
ENSG00000197863,1.7437,2.4221,1.7176,2.4052,1.8098,2.1762
ENSG00000197870,0.008,0.0074,0.0329,0.0097,0.0039,0.0097
ENSG00000197872,0.6874,0.8514,0.955,0.8803,1.2379,0.9218
ENSG00000197879,0.6356,0.8965,1.0547,0.7544,0.9481,0.9052
ENSG00000197882,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000197885,0.2547,0.4362,0.4406,0.4725,0.4735,0.462
ENSG00000197887,0.0284,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000197889,0.2897,0.1534,0.2368,0.2869,0.2275,0.2847
ENSG00000197891,0.0284,0.0053,0.0076,0.0146,0.0039,0.0241
ENSG00000197892,0.4715,0.5976,0.5577,0.5009,0.9448,0.6419
ENSG00000197893,0.0661,0.037,0.0535,0.0438,0.0116,0.0338
ENSG00000197894,1.0121,1.275,1.0015,1.0248,1.1126,1.4751
ENSG00000197901,0.0284,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000197903,0.1375,0.1322,0.0535,0.2084,0.1182,0.1007
ENSG00000197905,0.0057,0.0053,0.0076,0.0243,0.0039,0.0145
ENSG00000197912,43.7809,46.0165,39.5999,44.9904,39.2972,48.2399
ENSG00000197915,0.142,0.1005,0.0993,0.1897,0.1041,0.0724
ENSG00000197919,0.0057,0.0159,0.0076,0.0415,0.0039,0.0048
ENSG00000197921,0.0057,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000197927,0.0625,0.0608,0.0382,0.035,0.081,0.0338
ENSG00000197928,3.1048,4.1239,2.6058,3.2074,2.6923,3.7831
ENSG00000197930,4.8056,6.4015,6.4084,3.9481,4.5832,4.157
ENSG00000197933,0.1079,0.1216,0.1146,0.0535,0.0501,0.082
ENSG00000197935,0.0057,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000197937,12.9407,12.4972,12.6373,11.3629,8.7342,10.7115
ENSG00000197943,109.1727,77.7444,63.0252,49.6611,49.3739,40.5547
ENSG00000197948,5.0138,6.4526,6.0141,5.4046,3.23,4.8558
ENSG00000197951,1.0569,1.2165,0.9808,1.2172,0.9401,1.1142
ENSG00000197953,0.0472,0.0053,0.0355,0.0049,0.0039,0.04
ENSG00000197956,0.8011,0.7562,0.8633,0.569,0.7983,0.6322
ENSG00000197958,0.5909,0.3128,0.6957,0.6857,0.5585,0.4087
ENSG00000197959,0.142,0.238,0.2979,0.2675,0.2969,0.2268
ENSG00000197961,17.1572,18.0027,17.1862,18.1038,15.1882,16.2053
ENSG00000197965,1.1306,1.0841,0.9091,1.0943,1.395,0.8445
ENSG00000197969,1.5741,1.7252,1.925,1.432,2.3757,2.0301
ENSG00000197971,8.3566,7.9108,7.5882,7.5762,8.6131,8.6058
ENSG00000197976,1.426,0.9255,1.4286,1.2791,1.8087,1.2017
ENSG00000197977,0.017,0.0159,0.0229,0.0049,0.0039,0.0145
ENSG00000197978,0.1173,0.0537,0.1345,0.1163,0.1811,0.242
ENSG00000197980,0.5867,0.4653,0.359,0.3323,0.3773,0.3488
ENSG00000197982,0.0721,0.0495,0.0235,0.1394,0.0887,0.0546
ENSG00000197984,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000197990,0.0057,0.0053,0.0076,0.073,0.0039,0.0048
ENSG00000197992,0.0057,0.0159,0.0535,0.034,0.0193,0.0241
ENSG00000197993,0.0336,0.0955,0.0413,0.0292,0.0557,0.0241
ENSG00000198000,0.4263,0.4921,0.6042,0.4145,0.8223,0.5267
ENSG00000198001,6.1222,4.8055,5.2271,4.8964,4.7716,5.9149
ENSG00000198003,0.2624,0.1657,0.2237,0.2511,0.149,0.1475
ENSG00000198010,0.0553,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000198015,26.3459,23.4465,19.5503,21.2336,16.314,21.1051
ENSG00000198018,1.6765,1.653,1.6292,1.6004,1.2671,1.3437
ENSG00000198019,0.6908,0.2225,0.3704,0.3876,0.2214,0.1333
ENSG00000198021,0.0057,0.0053,0.0076,0.0632,0.0039,0.0048
ENSG00000198022,0.0398,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000198026,1.5528,1.7427,1.6894,1.7416,1.8081,1.8846
ENSG00000198028,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198033,0.0327,0.0053,0.0076,0.0305,0.0279,0.0145
ENSG00000198034,1.0056,1.0418,0.8022,0.7149,1.1068,0.7673
ENSG00000198039,3.8759,4.4594,3.5348,4.2616,3.2606,4.3791
ENSG00000198040,1.7401,1.6738,1.5546,1.3447,1.6798,1.3695
ENSG00000198042,0.3894,0.2828,0.2521,0.2869,0.3686,0.2944
ENSG00000198046,4.2693,4.9092,5.1357,5.1762,3.2289,4.1793
ENSG00000198049,0.0284,0.0159,0.0382,0.0243,0.0116,0.0241
ENSG00000198053,2.2327,1.8582,1.8677,1.8852,2.361,1.4237
ENSG00000198055,3.0849,2.4484,2.8038,2.4268,3.7599,2.8328
ENSG00000198056,0.0635,0.114,0.0848,0.0357,0.1359,0.044
ENSG00000198060,0.3971,0.3437,0.2554,0.4892,0.4057,0.2682
ENSG00000198062,2.8611,3.3261,1.8035,3.0168,2.21,3.0283
ENSG00000198064,0.6036,1.0428,0.8309,1.2131,0.8503,1.5849
ENSG00000198074,0.5304,0.4857,0.6035,0.4585,0.5726,0.4042
ENSG00000198075,2.0258,1.7298,2.1642,2.0289,1.494,1.9724
ENSG00000198077,0.0625,0.0264,0.084,0.0243,0.0123,0.0584
ENSG00000198081,0.2102,0.2062,0.4049,0.2675,0.3124,0.4295
ENSG00000198087,0.9566,0.929,1.1528,0.9678,1.521,1.0055
ENSG00000198088,0.0398,0.037,0.0382,0.0216,0.0193,0.0048
ENSG00000198089,6.738,6.4076,5.3013,6.5822,7.3607,7.8191
ENSG00000198090,0.0057,0.0053,0.0382,0.0243,0.0193,0.0048
ENSG00000198092,0.0398,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000198093,1.0169,1.42,1.2605,1.0943,0.7751,0.9507
ENSG00000198099,2.0134,3.2859,1.9085,2.6029,1.8073,2.3948
ENSG00000198104,0.2784,0.3014,0.3896,0.4037,0.2044,0.111
ENSG00000198105,0.4603,0.4794,0.3858,0.3563,0.5546,0.5061
ENSG00000198108,0.0398,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198113,1.4855,1.4089,1.7969,1.4961,0.9931,1.4075
ENSG00000198121,0.0739,0.0793,0.0993,0.1216,0.1658,0.14
ENSG00000198125,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198128,0.767,1.2851,1.4133,1.2693,0.4821,0.5646
ENSG00000198129,0.0102,0.0074,0.0107,0.0049,0.0039,0.0048
ENSG00000198130,1.0905,1.0928,1.2831,1.1585,1.3467,0.9021
ENSG00000198131,9.9449,9.4022,7.8693,8.5755,8.296,10.1852
ENSG00000198133,1.169,1.0633,0.9537,1.0572,1.2976,0.9178
ENSG00000198142,0.799,0.9389,0.9667,0.8571,0.6834,0.8187
ENSG00000198146,1.9246,1.9053,1.7837,2.2756,1.8986,1.7351
ENSG00000198153,0.0284,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000198155,1.4455,2.6597,2.3752,1.8265,1.5684,2.2269
ENSG00000198156,0.1837,0.0053,0.0076,0.3965,0.0039,0.406
ENSG00000198157,0.0966,0.0687,0.191,0.1119,0.081,0.0434
ENSG00000198160,3.7587,2.6891,3.9032,3.7917,5.0992,3.9192
ENSG00000198162,1.3898,1.6256,1.6883,1.8892,2.2791,1.889
ENSG00000198168,2.9202,2.4417,2.7005,2.2932,2.2896,1.9069
ENSG00000198169,0.8004,0.4386,0.0939,0.2654,0.6093,0.5699
ENSG00000198171,0.7102,0.5659,0.4355,0.5107,0.7134,0.5453
ENSG00000198173,0.0284,0.0053,0.0229,0.0049,0.0116,0.0048
ENSG00000198176,0.4829,0.3437,1.7953,0.3064,1.1454,0.4006
ENSG00000198178,0.6767,0.6936,0.4107,0.5172,0.7625,0.5788
ENSG00000198182,0.142,0.1428,0.1843,0.0683,0.0656,0.0558
ENSG00000198183,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198185,0.4553,0.6613,0.5898,0.5998,0.4487,0.5033
ENSG00000198189,2.5189,1.6561,2.0917,1.6281,1.9625,1.7816
ENSG00000198198,37.1726,57.8067,43.5186,53.6714,27.2332,33.0474
ENSG00000198203,2.3481,2.9985,1.8406,2.4725,1.6236,2.3771
ENSG00000198205,0.102,0.0568,0.1604,0.1129,0.1054,0.0477
ENSG00000198208,1.553,1.6886,1.6616,1.7233,1.5406,1.5393
ENSG00000198216,0.4153,0.228,0.2521,0.3454,0.1352,0.1502
ENSG00000198217,0.0057,0.0159,0.0535,0.034,0.0039,0.0048
ENSG00000198218,1.9208,2.0984,1.9941,1.6109,1.7968,2.0063
ENSG00000198223,8.4317,10.1166,10.992,10.3333,8.8151,10.1054
ENSG00000198225,0.0525,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000198231,1.0464,0.6875,0.6922,0.9624,1.9347,1.0785
ENSG00000198237,0.0557,0.0053,0.0076,0.0049,0.1093,0.1326
ENSG00000198242,1.3075,1.3584,1.4757,1.1952,1.7287,1.6442
ENSG00000198246,0.2671,0.2446,0.3421,0.2486,0.3202,0.3022
ENSG00000198251,0.0057,0.0159,0.0076,0.0243,0.0039,0.0048
ENSG00000198252,3.3195,3.0889,3.0533,2.8173,3.1808,2.6939
ENSG00000198258,2.8272,2.6481,2.7195,2.7582,2.2216,2.8623
ENSG00000198261,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198265,4.4338,5.8626,5.7644,5.5033,6.7062,6.4753
ENSG00000198270,8.1946,9.9506,6.6958,8.0285,5.783,7.8931
ENSG00000198271,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198276,0.4715,0.1851,0.2827,0.3258,0.5746,0.3523
ENSG00000198283,0.017,0.0582,0.0076,0.0049,0.0116,0.0241
ENSG00000198284,0.0057,0.0159,0.0382,0.0049,0.0039,0.0145
ENSG00000198286,1.4146,1.1158,0.8327,1.1137,1.6467,1.2306
ENSG00000198298,0.5615,0.5178,0.6466,0.512,0.6656,0.6917
ENSG00000198300,0.0398,0.037,0.0229,0.034,0.0424,0.0434
ENSG00000198301,0.4829,0.3849,0.4049,0.3842,0.4049,0.304
ENSG00000198312,0.0057,0.0648,0.0076,0.0049,0.0116,0.0048
ENSG00000198315,1.2031,2.5626,1.4756,1.3576,1.2753,1.6596
ENSG00000198324,0.233,0.588,0.3285,0.3854,0.3288,0.4336
ENSG00000198326,0.3027,0.401,0.4316,0.3645,0.4238,0.4481
ENSG00000198331,0.4983,0.57,0.4903,0.6146,0.4703,0.5672
ENSG00000198336,0.1988,0.1639,0.6341,0.1021,0.2275,0.0724
ENSG00000198342,6.9712,6.9513,5.6107,6.3342,4.4704,6.2331
ENSG00000198346,5.5888,5.8694,4.8585,5.1914,4.808,5.0075
ENSG00000198353,0.017,0.037,0.0229,0.034,0.0116,0.0145
ENSG00000198354,0.0174,0.0264,0.0076,0.0049,0.0039,0.0145
ENSG00000198355,2.4032,1.0418,0.8633,1.2499,0.9525,0.999
ENSG00000198356,0.1648,0.1851,0.3743,0.1119,0.1427,0.14
ENSG00000198363,3.5397,4.3548,3.3886,4.0126,3.258,2.6044
ENSG00000198367,0.0057,0.0053,0.0076,0.0049,0.0039,0.0241
ENSG00000198369,0.1079,0.037,0.0993,0.073,0.027,0.0145
ENSG00000198373,4.3031,3.9505,4.1356,4.5313,3.5831,4.1133
ENSG00000198380,8.2785,7.5561,6.0814,5.6613,4.6148,6.8562
ENSG00000198382,1.4773,1.5858,1.5,1.4646,1.7531,1.4586
ENSG00000198390,0.0057,0.0159,0.0076,0.0049,0.0116,0.0048
ENSG00000198393,31.2055,34.8199,28.0464,32.5576,25.4612,30.0098
ENSG00000198398,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000198399,3.4031,2.4485,3.0482,2.8742,4.2536,2.9101
ENSG00000198400,0.0511,0.0264,0.0076,0.0341,0.0349,0.0145
ENSG00000198408,9.357,6.7215,7.739,8.0391,11.9202,9.8112
ENSG00000198414,0.017,0.0159,0.0076,0.0049,0.0424,0.0145
ENSG00000198416,0.0779,0.0384,0.0489,0.0916,0.1879,0.0375
ENSG00000198417,0.0511,0.0687,0.0535,0.034,0.0501,0.0145
ENSG00000198420,3.8016,3.4988,3.2999,3.7293,2.7209,3.1449
ENSG00000198429,1.2689,1.5875,0.6182,1.0641,0.9364,1.3288
ENSG00000198431,2.5659,1.8508,2.3264,1.8682,2.2591,2.0155
ENSG00000198435,0.0057,0.0264,0.0382,0.0049,0.0116,0.0241
ENSG00000198440,1.449,1.604,1.424,1.2962,1.1695,1.6362
ENSG00000198443,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198445,0.0284,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000198452,0.2784,0.6822,0.7258,0.6663,0.243,0.4006
ENSG00000198453,4.5115,3.5593,4.4603,4.4474,3.753,4.341
ENSG00000198455,0.148,0.1018,0.2063,0.1302,0.2648,0.2225
ENSG00000198464,18.0153,36.3835,22.8009,28.2112,13.1828,18.8421
ENSG00000198466,43.6969,39.0248,30.6114,42.3859,26.9357,34.1489
ENSG00000198467,0.0625,0.0793,0.0993,0.1119,0.135,0.1303
ENSG00000198471,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000198478,0.2102,0.5447,0.7563,0.1216,0.3972,0.2172
ENSG00000198482,6.3155,7.25,6.4433,6.6829,5.0084,5.5231
ENSG00000198483,0.0398,0.037,0.0382,0.0924,0.0116,0.0338
ENSG00000198488,0.4306,0.2536,0.1943,0.2926,0.5951,0.2281
ENSG00000198492,1.2896,1.0312,0.9855,0.9484,1.1762,1.0183
ENSG00000198498,0.6266,1.1994,0.6931,0.6554,0.7792,0.7909
ENSG00000198502,0.5874,1.099,0.0076,0.0245,1.1068,0.0048
ENSG00000198513,0.4447,1.0924,1.1678,1.4736,0.6198,1.7548
ENSG00000198515,0.5894,0.5726,0.6419,0.7052,0.5065,0.4966
ENSG00000198517,0.7316,0.4707,0.8745,0.571,0.7115,0.4977
ENSG00000198520,0.5098,0.4753,0.6069,0.4775,0.4021,0.4287
ENSG00000198521,0.4867,0.5792,0.7025,0.7433,1.1152,0.6464
ENSG00000198522,0.2102,0.1322,0.2215,0.1994,0.3201,0.1793
ENSG00000198523,1.0283,1.211,0.9244,1.0845,0.8446,0.6129
ENSG00000198526,0.0284,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000198535,1.4998,1.5973,1.2037,1.3796,1.3211,1.5831
ENSG00000198538,3.7072,4.0173,3.1843,3.7411,3.4434,4.2089
ENSG00000198542,0.0069,0.0487,0.0902,0.034,0.0303,0.0399
ENSG00000198546,0.0558,0.0793,0.0535,0.0261,0.1159,0.0531
ENSG00000198547,0.6231,0.483,0.5302,0.4086,0.4461,0.4435
ENSG00000198551,2.1353,2.9932,1.5508,1.8252,1.4398,1.6049
ENSG00000198553,0.9128,0.7468,0.7743,1.0947,0.8614,1.0168
ENSG00000198554,0.0511,0.1322,0.0993,0.1313,0.1658,0.2365
ENSG00000198556,6.6155,6.2088,5.4335,5.5468,4.7971,6.0171
ENSG00000198561,2.6714,2.3111,2.0559,2.0761,2.5428,2.3053
ENSG00000198563,0.0345,0.0724,0.0095,0.01,0.0158,0.0131
ENSG00000198569,0.0398,0.0793,0.0229,0.0632,0.0424,0.0338
ENSG00000198570,0.4004,0.412,0.4517,0.5952,0.3124,0.3332
ENSG00000198574,0.0741,0.1019,0.2988,0.1515,0.3235,0.1235
ENSG00000198576,0.0057,0.0053,0.0229,0.0535,0.0039,0.0241
ENSG00000198585,1.6192,2.2581,2.0703,1.9405,1.3922,1.4719
ENSG00000198586,1.8158,1.9659,1.8245,1.7761,2.5412,1.9689
ENSG00000198589,2.7001,2.8768,2.3944,2.5429,3.9446,3.1999
ENSG00000198597,0.0284,0.0053,0.0382,0.0438,0.0116,0.0145
ENSG00000198598,0.4268,0.2386,0.5128,0.2675,0.2892,0.1206
ENSG00000198601,0.0057,0.0053,0.0076,0.0146,0.0039,0.0145
ENSG00000198604,5.4677,4.2109,5.8371,5.196,5.1861,4.2226
ENSG00000198610,0.1307,0.3226,0.3591,0.2206,0.3001,0.1689
ENSG00000198612,0.1648,0.238,0.0993,0.2189,0.243,0.2847
ENSG00000198624,14.1068,15.6477,14.1872,16.9279,12.1542,15.2208
ENSG00000198625,74.2807,72.4049,63.9026,73.8884,49.8967,70.0471
ENSG00000198626,0.0966,0.0264,0.0993,0.0924,0.0116,0.0917
ENSG00000198633,0.0398,0.0159,0.0076,0.0146,0.0039,0.0048
ENSG00000198642,2.035,1.9932,2.4412,2.2477,2.3182,2.2935
ENSG00000198643,0.017,0.0264,0.0229,0.0049,0.0193,0.0241
ENSG00000198646,4.0059,4.107,2.7683,4.1505,3.4464,3.8309
ENSG00000198648,0.3806,0.3226,0.466,0.2967,0.59,0.6901
ENSG00000198650,0.5389,0.4001,0.2639,0.3333,0.4192,0.6041
ENSG00000198658,0.0057,0.0053,0.0747,0.0159,0.0458,0.0048
ENSG00000198663,2.1873,2.7807,1.9823,2.0777,2.1003,2.5829
ENSG00000198668,3.3122,3.2418,3.7663,4.1971,5.1869,4.2034
ENSG00000198670,0.1307,0.0476,0.0993,0.248,0.0039,0.0627
ENSG00000198673,4.6396,5.1625,4.4382,3.4368,4.7777,3.8545
ENSG00000198674,0.0057,0.0159,0.0076,0.034,0.0039,0.0048
ENSG00000198677,3.0727,3.8362,3.0187,3.3231,3.6506,4.2778
ENSG00000198678,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000198680,0.0284,0.0159,0.0229,0.0049,0.0193,0.0145
ENSG00000198681,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000198682,0.0511,0.0476,0.0688,0.1021,0.0578,0.111
ENSG00000198689,1.3203,1.5418,1.3291,1.0193,1.1748,1.4305
ENSG00000198690,0.5109,0.2122,0.4584,0.4284,0.3266,0.48
ENSG00000198691,0.0511,0.0687,0.0229,0.0827,0.0039,0.0338
ENSG00000198692,2.6652,3.0986,5.7937,2.8212,3.7764,4.6049
ENSG00000198695,21.0945,37.0238,21.0319,23.9324,8.2335,14.1446
ENSG00000198700,5.2064,6.5326,4.8478,6.4915,5.1073,6.9929
ENSG00000198704,0.0057,0.0159,0.0535,0.0209,0.0116,0.0145
ENSG00000198707,0.5969,0.4485,0.5683,0.5054,0.7777,0.4202
ENSG00000198712,3.619,9.4821,5.004,4.7222,2.6648,2.6302
ENSG00000198715,0.7171,0.7138,0.6902,0.7258,0.72,0.7804
ENSG00000198718,1.8129,2.193,1.4084,1.8867,1.6934,2.1039
ENSG00000198719,0.0057,0.0089,0.0076,0.0107,0.0241,0.0434
ENSG00000198720,0.0852,0.0264,0.0229,0.0243,0.0039,0.0145
ENSG00000198721,2.6603,2.3733,2.3921,2.6332,1.7803,1.8917
ENSG00000198722,0.0625,0.0793,0.0688,0.0535,0.0116,0.0338
ENSG00000198723,0.8248,0.9686,1.1265,0.8717,0.7492,0.777
ENSG00000198727,12.5725,29.525,11.6505,13.3401,5.7345,9.1645
ENSG00000198728,0.9601,0.7034,0.6799,0.7052,1.0374,0.9507
ENSG00000198729,0.017,0.0053,0.0382,0.0632,0.0039,0.0145
ENSG00000198730,0.4829,0.7789,0.2615,0.4479,0.5256,0.6732
ENSG00000198732,0.211,0.1236,0.0992,0.2633,0.1868,0.3331
ENSG00000198734,0.1307,0.4707,0.466,0.3745,0.5746,0.2751
ENSG00000198736,1.8691,0.9572,1.3217,1.5806,1.9552,1.3078
ENSG00000198739,0.017,0.0053,0.0076,0.0535,0.0193,0.0145
ENSG00000198740,7.6416,9.3138,6.9929,7.9782,6.6614,8.2776
ENSG00000198742,0.6877,0.5296,0.6952,0.6919,0.6234,0.6579
