gene,GSM7813411,GSM7813412,GSM7813413,GSM7813414,GSM7813415,GSM7813416,GSM7813417,GSM7813418,GSM7813419,GSM7813420,GSM7813421,GSM7813422,GSM7813423,GSM7813424
ENSG00000196419,11.6223,10.8548,13.5542,13.2961,13.0795,10.5836,15.5637,15.2471,9.5198,19.1849,13.8716,10.6418,13.8406,13.1065
ENSG00000196420,0.002,0.0024,0.0024,0.0042,0.0082,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0065,0.0022
ENSG00000196421,0.002,0.0983,0.1133,0.0264,0.0192,0.3903,0.0166,0.006,0.0106,0.1871,0.0134,0.0201,0.7795,0.0876
ENSG00000196422,0.2548,0.343,0.6482,0.4125,0.4425,0.5843,0.4917,0.4516,0.8266,0.0489,0.2015,0.3826,0.1404,0.0112
ENSG00000196427,0.002,0.0024,0.0024,0.0097,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196428,0.7397,0.9735,1.1542,1.1251,0.7806,1.0255,0.8908,0.9029,1.046,0.7835,0.823,1.8256,1.1138,0.9667
ENSG00000196431,0.002,0.012,0.0554,0.0097,0.0027,0.0023,0.0119,0.1385,0.0021,0.0086,0.0027,0.0246,0.0022,0.0067
ENSG00000196433,0.0061,0.1415,0.0217,0.0814,0.0137,0.0069,0.0119,0.0382,0.0703,0.0515,0.0027,0.0072,0.014,0.0247
ENSG00000196436,0.09,0.1288,0.0024,0.0952,0.0393,0.0628,0.0669,0.0454,0.2616,0.0887,0.0199,0.0022,0.0802,0.0475
ENSG00000196437,0.2712,0.1762,0.2675,0.2523,0.2118,0.3031,0.2922,0.1907,0.2054,0.1526,0.1532,0.2172,0.0151,0.2539
ENSG00000196440,0.1611,0.1511,0.0313,0.0958,0.0742,0.1132,0.2019,0.0823,0.3362,0.2217,0.0672,0.0604,0.0669,0.1191
ENSG00000196449,1.8369,1.1202,1.4434,1.4207,1.2506,0.9446,1.4988,1.3001,0.9154,1.1084,1.5934,0.7584,1.0171,1.4899
ENSG00000196453,0.4465,0.295,0.441,0.4291,0.3271,0.3903,0.4442,0.4114,0.3362,0.5038,0.2875,0.2125,0.3002,0.4022
ENSG00000196455,0.4261,0.4917,0.4602,0.3736,0.3711,0.3441,0.4489,0.3432,0.3742,0.5902,0.4272,0.6421,0.5161,0.3933
ENSG00000196456,0.5566,0.8707,0.9566,0.7791,0.9813,1.3557,0.6865,0.8369,1.1395,0.7629,0.6852,0.821,0.4729,0.7438
ENSG00000196458,0.9765,0.5238,0.8005,0.6463,0.6356,0.9887,0.4332,0.4435,1.2542,0.8034,0.4725,0.4228,0.818,0.7861
ENSG00000196459,1.921,1.3605,1.4321,1.5829,1.1626,1.618,0.9773,1.2244,1.7696,0.9148,1.634,1.0013,0.8975,1.3709
ENSG00000196460,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000196465,2.9705,4.8489,3.896,5.0431,5.3452,5.7198,4.5421,3.9178,4.4915,6.5648,4.7646,4.0802,4.7109,4.7513
ENSG00000196466,0.231,0.1756,0.1854,0.2536,0.1638,0.2069,0.2539,0.1571,0.1451,0.0833,0.1302,0.2696,0.2277,0.1699
ENSG00000196468,0.0102,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196470,0.6443,0.6124,0.6293,0.6599,0.7781,0.88,0.4539,0.584,0.6966,0.5384,0.5836,0.7629,0.6894,0.5608
ENSG00000196476,0.1611,0.2183,0.2193,0.3014,0.1622,0.224,0.1544,0.2148,0.1924,0.3196,0.1639,0.123,0.2267,0.236
ENSG00000196482,0.0474,0.1049,0.0121,0.0957,0.0361,0.0522,0.0547,0.0424,0.0953,0.2347,0.0135,0.0874,0.076,0.0347
ENSG00000196497,1.1157,0.8196,1.0599,0.8637,1.0473,0.6976,1.4465,1.1952,0.6867,1.3484,1.3371,0.9868,1.1781,0.8239
ENSG00000196498,6.5597,7.1739,6.8827,6.8137,6.2921,6.3276,6.7292,6.794,6.1896,5.964,5.5933,6.6175,5.8185,5.8105
ENSG00000196502,0.2446,0.2995,0.1097,0.3926,0.1504,0.3295,0.2218,0.1945,0.2581,0.8567,0.2093,0.2875,0.2324,0.2223
ENSG00000196503,0.1055,0.0452,0.0303,0.0714,0.0734,0.0554,0.0541,0.1137,0.1058,0.0559,0.0446,0.0401,0.058,0.0508
ENSG00000196504,27.4234,28.2682,34.1904,25.4138,24.433,22.0208,28.8313,27.0969,22.3362,34.4533,27.5278,25.0537,28.5534,27.6292
ENSG00000196505,0.6349,0.5669,0.4743,0.5638,0.4787,0.667,0.7114,0.5248,0.6621,0.6556,0.6519,0.6978,0.5246,0.6463
ENSG00000196507,3.4139,2.4841,2.0251,2.8943,2.1768,2.2844,2.9319,1.83,2.538,1.7179,2.303,1.8752,1.4942,2.4404
ENSG00000196510,1.7217,1.3584,1.6905,1.7289,1.5011,1.1706,1.704,1.5606,1.2262,1.9409,1.8236,1.4382,1.5277,1.7098
ENSG00000196511,0.4049,0.299,0.386,0.4901,0.4274,0.2411,0.2875,0.3849,0.2604,0.2996,0.1733,0.0516,0.2314,0.1491
ENSG00000196517,0.0224,0.1367,0.1036,0.1042,0.0467,0.1224,0.0119,0.0662,0.167,0.0259,0.0349,0.1275,0.0281,0.164
ENSG00000196526,0.0115,0.0725,0.0132,0.1614,0.0527,0.0574,0.022,0.0446,0.1819,0.6229,0.0649,0.2304,0.0801,0.2287
ENSG00000196531,47.4165,66.5388,59.8144,52.1774,76.6993,80.7714,62.4313,62.9595,58.9329,66.1648,57.3356,64.6684,74.7366,57.9256
ENSG00000196534,0.1381,0.1558,0.1128,0.0899,0.0944,0.1033,0.139,0.1133,0.1586,0.3078,0.1246,0.1536,0.2053,0.1457
ENSG00000196535,1.6972,2.7255,1.9609,2.6108,2.178,2.7465,2.11,2.7731,2.8375,2.2923,1.5633,2.176,1.7846,1.8426
ENSG00000196539,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.004,0.002,0.0049,0.0029,0.0027,0.0037,0.0043,0.0022
ENSG00000196542,0.002,0.0024,0.0024,0.0069,0.0027,0.0023,0.0214,0.002,0.0021,0.0029,0.0027,0.0694,0.0022,0.0022
ENSG00000196544,1.8369,2.3867,2.2819,2.5735,3.3781,2.9215,2.7102,2.5268,2.3869,1.1315,2.4424,1.9172,1.6519,1.6247
ENSG00000196547,0.8977,0.7636,0.7787,0.7915,1.5199,1.1146,0.7472,1.0019,1.3415,1.5103,0.9259,0.5926,1.4842,1.8894
ENSG00000196549,0.0185,0.0474,0.012,0.0644,0.0197,0.0606,0.0233,0.038,0.0403,0.009,0.0188,0.0469,0.0118,0.0624
ENSG00000196550,0.5495,0.4823,0.0165,0.5517,1.2276,1.2235,0.4028,0.6581,1.295,1.6204,0.0186,0.4375,1.1808,0.7834
ENSG00000196553,0.0108,0.0879,0.0313,0.0457,0.0358,0.0357,0.0166,0.039,0.0325,0.0259,0.0296,0.0157,0.0194,0.0211
ENSG00000196557,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.01,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196562,0.4305,0.4446,0.2343,0.143,0.0797,0.0671,0.2019,0.2389,0.0486,0.072,0.2822,0.0201,0.0368,0.1326
ENSG00000196564,0.0356,0.0667,0.0213,0.1206,0.0348,0.1487,0.0425,0.062,0.1569,0.0563,0.0399,0.075,0.0469,0.0361
ENSG00000196565,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0067
ENSG00000196569,0.0306,0.0264,0.0361,0.0014,0.0082,0.0115,0.0119,0.002,0.0106,0.0317,0.0081,0.0157,0.0108,0.0157
ENSG00000196570,0.0061,0.0024,0.0024,0.0069,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196576,1.8736,1.1394,0.8988,0.7875,0.9318,0.9538,1.0665,1.5835,1.1945,0.4175,2.292,1.1879,0.9868,1.2427
ENSG00000196581,0.002,0.0168,0.0072,0.0153,0.0193,0.0023,0.0024,0.0261,0.036,0.0492,0.0243,0.0067,0.0281,0.0473
ENSG00000196584,1.036,1.0197,1.0156,0.9867,0.7835,0.6489,0.9456,1.016,1.1532,1.9139,0.936,0.9358,0.6825,1.3094
ENSG00000196586,12.9716,8.2963,15.4461,5.0975,3.1773,4.4571,11.1495,12.2517,2.4166,0.1973,8.2568,10.9093,0.3412,9.0131
ENSG00000196588,0.5648,0.6646,0.5326,0.6736,0.7559,0.6352,0.5677,0.8089,0.7041,0.573,0.7444,0.5482,1.0646,0.6719
ENSG00000196589,0.002,0.0072,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196591,3.7811,3.4441,4.5713,4.3306,4.0484,4.029,4.9036,4.4493,4.3697,7.8853,6.2773,5.9619,4.6392,4.794
ENSG00000196593,0.0795,0.1481,0.0651,0.1059,0.1897,0.1874,0.1021,0.1907,0.1703,0.072,0.1424,0.1141,0.0997,0.0831
ENSG00000196597,0.157,0.1271,0.1759,0.1319,0.1952,0.1409,0.0499,0.1425,0.1924,0.2044,0.094,0.1857,0.1835,0.173
ENSG00000196600,0.0143,0.0888,0.0024,0.0095,0.1237,0.0716,0.0071,0.0582,0.1036,0.1353,0.0027,0.1499,0.054,0.0292
ENSG00000196604,0.0034,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196605,0.0896,0.0651,0.0458,0.0347,0.0688,0.0947,0.126,0.0381,0.0889,0.0259,0.0242,0.0651,0.0108,0.0966
ENSG00000196616,0.0114,0.0303,0.0079,0.031,0.0279,0.0391,0.0127,0.0375,0.0447,0.0356,0.0027,0.0209,0.025,0.0075
ENSG00000196620,0.002,0.0174,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196628,23.1873,21.5356,20.8815,18.475,20.9504,13.331,13.3312,20.4564,18.7857,18.7458,13.5047,16.9634,18.7915,18.6366
ENSG00000196632,0.0839,0.0918,0.0271,0.1058,0.0733,0.1214,0.0856,0.0645,0.0948,0.1615,0.0818,0.0587,0.0796,0.0513
ENSG00000196636,0.2712,0.1799,0.3831,0.3319,0.2886,0.2471,0.4204,0.3512,0.2727,0.8148,0.3144,0.1991,0.3477,0.3213
ENSG00000196639,0.0278,0.0521,0.0121,0.0399,0.0027,0.0163,0.0024,0.0141,0.0283,0.0326,0.0081,0.0357,0.0195,0.2439
ENSG00000196642,5.1632,3.9569,5.229,5.2474,4.8146,4.0225,5.7179,5.7319,3.6225,4.9059,5.6069,4.6285,5.5661,5.912
ENSG00000196646,0.6637,0.9097,0.501,0.744,0.5422,0.829,0.6455,0.5747,0.6503,0.3423,0.5349,0.6236,0.5714,0.8219
ENSG00000196652,1.2403,1.714,1.4137,1.0796,1.1033,1.1977,1.1888,1.105,1.2631,1.5199,1.1974,1.3192,1.5946,1.0909
ENSG00000196653,0.0347,0.048,0.0024,0.0069,0.0275,0.037,0.0333,0.0381,0.0085,0.0086,0.0027,0.0112,0.0022,0.0067
ENSG00000196655,5.5342,3.3421,3.3642,3.2088,4.2291,2.9072,4.6233,4.472,2.6996,6.5819,5.2189,5.3709,3.9028,2.7098
ENSG00000196659,0.4486,0.3673,0.5875,0.2631,0.3762,0.3691,0.2565,0.2725,0.2916,0.1089,0.2486,0.2799,0.1625,0.3508
ENSG00000196660,0.0183,0.012,0.012,0.0069,0.0027,0.0162,0.0024,0.002,0.0063,0.0029,0.0081,0.0201,0.0065,0.0022
ENSG00000196663,1.0089,1.0391,0.7556,0.7108,0.5119,0.5979,0.9109,0.9237,0.636,0.127,0.8157,0.3086,0.4113,0.3724
ENSG00000196664,1.3725,4.1502,4.738,3.3197,2.8037,2.5639,1.8535,3.2951,2.6099,0.0602,2.7751,1.0432,1.9985,2.1291
ENSG00000196666,0.0086,0.0251,0.0247,0.0049,0.013,0.0083,0.022,0.0144,0.0304,0.0111,0.0146,0.0261,0.0209,0.0111
ENSG00000196670,0.7482,1.101,1.1349,0.7763,0.9758,0.8661,0.905,0.9132,0.8351,1.2236,1.1151,1.6667,1.22,0.7393
ENSG00000196678,0.3805,0.4366,0.395,0.2898,0.2807,0.2949,0.3753,0.4022,0.3049,0.3424,0.3388,0.285,0.337,0.3278
ENSG00000196683,34.4985,47.7866,38.3578,35.1702,49.9666,51.3369,44.0247,44.1417,34.8226,25.251,33.7024,42.9088,45.2937,37.8459
ENSG00000196684,1.5466,2.6992,2.4178,2.0712,2.6052,2.5603,1.8624,2.3639,3.2857,1.1936,1.3425,1.8114,1.8511,2.2414
ENSG00000196689,0.2328,0.2642,0.0953,0.1162,0.1757,0.2067,0.0803,0.1237,0.4527,0.2376,0.1241,0.1599,0.1112,0.1637
ENSG00000196693,2.0561,1.3843,2.384,1.2991,0.9944,1.1843,1.8001,1.6208,2.1863,2.9729,2.0328,1.8676,1.6364,0.8922
ENSG00000196700,1.1804,0.6836,0.8892,0.8152,0.7229,0.6628,1.0903,0.7446,0.9027,1.333,0.6905,0.8345,0.9652,1.0539
ENSG00000196704,3.4363,4.8036,3.1446,2.8305,4.1479,5.8372,3.8064,4.1275,2.8244,2.9216,4.4128,3.6883,3.3621,3.8821
ENSG00000196705,1.6555,1.5334,1.2061,1.3089,1.029,1.1695,0.9271,1.1024,1.4584,1.6209,1.3135,0.9561,1.112,1.4579
ENSG00000196712,2.1809,2.4837,1.9453,1.9486,2.0929,2.3483,1.6201,1.8448,3.3433,2.3291,1.6291,2.1412,2.6696,1.2347
ENSG00000196715,2.1356,1.6713,2.1968,2.1857,1.9437,1.4609,2.4259,2.0883,1.6566,3.3075,1.8879,2.2955,2.2204,2.2358
ENSG00000196724,0.1334,0.0895,0.0361,0.0768,0.0248,0.0999,0.0736,0.0261,0.032,0.0268,0.0404,0.0201,0.0067,0.0157
ENSG00000196730,0.1366,0.012,0.1036,0.1569,0.5415,0.4596,0.4917,0.4516,0.3953,0.429,0.4272,0.6913,0.7018,0.5416
ENSG00000196734,0.051,0.036,0.0265,0.0125,0.0302,0.0162,0.0119,0.0622,0.0233,0.0259,0.0887,0.0246,0.0238,0.1101
ENSG00000196735,17.4553,5.4491,20.2717,0.1608,12.1113,7.3304,19.3412,0.1042,2.219,14.5611,35.2918,14.2844,0.3021,12.9137
ENSG00000196739,0.1242,0.1161,0.0569,0.1698,0.0584,0.1307,0.0801,0.11,0.2245,0.1127,0.0836,0.0878,0.0515,0.1127
ENSG00000196743,7.5586,4.6798,7.0334,5.0522,5.1133,5.4462,10.138,6.0661,5.7805,8.8714,5.499,12.0729,6.0833,6.1218
ENSG00000196747,0.0303,0.0172,0.0713,0.0655,0.0183,0.0023,0.1141,0.0334,0.0149,0.2287,0.0756,0.1287,0.1342,0.028
ENSG00000196748,0.002,0.0168,0.041,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196754,0.0591,0.0696,0.0313,0.0347,0.0357,0.0208,0.0261,0.0301,0.0148,0.0202,0.5293,0.038,0.0238,0.0742
ENSG00000196757,0.4844,0.6128,0.4658,0.5178,0.507,0.6681,0.313,0.4243,0.5432,0.3372,0.408,0.7181,0.4332,0.5926
ENSG00000196767,0.002,0.0024,0.0024,0.0069,0.0027,0.0069,0.0024,0.006,0.0021,0.0029,0.0027,0.0291,0.0022,0.0022
ENSG00000196776,4.7557,7.3029,7.2708,6.0424,9.9679,7.5249,8.1729,6.6813,9.872,4.6294,7.5661,4.3583,9.0139,6.9743
ENSG00000196778,0.0387,0.1565,0.041,0.0769,0.0778,0.0832,0.0785,0.0421,0.074,0.0662,0.0725,0.1007,0.0626,0.0831
ENSG00000196781,0.0183,0.1559,0.0554,0.8569,0.0797,0.2055,0.0166,0.3318,0.2824,0.5441,0.0027,0.0022,0.0022,0.0247
ENSG00000196782,0.0061,0.0072,0.0024,0.0153,0.0027,0.0254,0.1544,0.006,0.0021,0.0029,0.0188,0.0112,0.0108,0.0022
ENSG00000196787,0.2369,0.1643,0.1654,0.2006,0.1114,0.0538,0.1703,0.1513,0.0959,0.1994,0.1232,0.1784,0.2134,0.0768
ENSG00000196792,1.7201,2.1149,2.525,1.8869,1.6998,2.3997,1.5942,1.483,2.6388,2.2187,1.6478,2.071,2.2178,1.9683
ENSG00000196793,0.0591,0.0408,0.0506,0.0208,0.0302,0.0439,0.0071,0.0542,0.0613,0.1468,0.0672,0.0201,0.0022,0.0157
ENSG00000196796,0.0226,0.0273,0.0128,0.0014,0.0858,0.0287,0.0024,0.002,0.0021,0.0425,0.0027,0.0022,0.0022,0.0585
ENSG00000196811,0.1574,0.356,0.158,0.2685,0.2473,0.3437,0.1196,0.2002,0.4482,0.1515,0.1215,0.209,0.2312,0.2885
ENSG00000196812,0.2589,0.3046,0.3494,0.1847,0.3216,0.2933,0.3302,0.287,0.2854,0.1583,0.2929,0.1723,0.1447,0.1146
ENSG00000196814,0.0143,0.0024,0.012,0.0042,0.0027,0.0023,0.0024,0.0181,0.0021,0.0086,0.0081,0.0067,0.0022,0.0022
ENSG00000196821,6.681,8.5656,5.5831,5.1094,7.2483,8.5704,5.9786,6.7055,6.852,5.7552,5.6507,8.7047,5.6899,5.1303
ENSG00000196832,0.0956,0.0597,0.0176,0.0724,0.0219,0.0895,0.0076,0.0346,0.0359,0.0102,0.0397,0.0652,0.0567,0.064
ENSG00000196834,0.0334,0.0373,0.0141,0.0418,0.0609,0.0591,0.0356,0.1005,0.1964,0.1611,0.1336,0.038,0.1542,0.1158
ENSG00000196839,3.2314,4.3632,2.2289,2.0152,3.3122,3.3741,3.8694,3.7391,2.2178,2.1679,5.8817,1.7472,1.9888,3.2202
ENSG00000196843,3.3538,3.4661,2.9614,2.9568,2.7789,3.0462,3.2375,2.7556,2.9535,2.3982,3.0174,2.4094,2.2695,2.5551
ENSG00000196844,0.2216,0.5545,0.2468,0.3388,0.2165,0.3007,0.1912,0.2196,0.523,0.2493,0.2105,0.3079,0.1955,0.3234
ENSG00000196850,2.4649,2.5642,2.7687,2.7012,2.5865,3.0092,2.3587,2.1535,3.6554,2.7207,2.6037,2.2975,3.7465,2.5416
ENSG00000196860,0.002,0.0186,0.0024,0.0014,0.0027,0.0023,0.0119,0.002,0.0348,0.0086,0.0081,0.0022,0.0022,0.0095
ENSG00000196862,0.002,0.0024,0.0464,0.0173,0.0027,0.0023,0.0104,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0101
ENSG00000196865,0.9668,1.1111,1.0143,1.0671,0.9251,1.0679,0.9056,0.9701,1.2203,1.2713,1.0863,1.2307,1.0918,1.1474
ENSG00000196866,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.013,0.0022,0.0022
ENSG00000196867,0.0836,0.0024,0.094,0.0569,0.0357,0.127,0.0499,0.0662,0.0063,0.072,0.0027,0.0022,0.0022,0.2
ENSG00000196872,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0349,0.0022,0.0022,0.0112
ENSG00000196873,1.6861,1.7625,1.8188,1.9202,1.2171,1.0261,1.3563,0.625,1.3047,0.7175,0.9679,0.9234,1.1744,1.2541
ENSG00000196876,0.002,0.0024,0.0024,0.0042,0.0027,0.0162,0.0071,0.002,0.0021,0.0086,0.0081,0.0022,0.0108,0.0157
ENSG00000196878,0.002,0.0744,0.0217,0.0069,0.0357,0.0624,0.0024,0.0181,0.0106,0.0086,0.0725,0.9329,0.0324,0.1775
ENSG00000196890,0.0313,0.0742,0.0323,0.0848,0.0391,0.0663,0.0401,0.0229,0.0858,0.0795,0.0438,0.0675,0.0775,0.1021
ENSG00000196900,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0134,0.0022,0.0065,0.0022
ENSG00000196911,2.1588,2.783,1.9581,2.0757,1.9632,2.5682,1.5379,1.8786,3.8624,2.6984,1.4445,2.59,1.7118,2.195
ENSG00000196912,2.2049,2.7278,1.5762,2.1284,2.0416,2.448,1.9386,1.9453,5.233,2.677,2.2957,2.969,2.559,3.1488
ENSG00000196914,1.1433,2.1286,1.2375,1.759,1.2414,1.8919,1.9011,1.5342,2.7498,2.4913,1.7771,1.106,1.5828,1.6636
ENSG00000196917,0.2794,0.4031,0.172,0.4947,0.2263,0.3766,0.0725,0.2856,0.5532,0.2367,0.1893,0.3235,0.2246,0.2407
ENSG00000196922,0.8937,0.7883,1.074,1.1152,0.9996,0.9173,0.8786,0.8948,0.9023,0.9315,0.791,0.6957,1.3125,0.6948
ENSG00000196923,0.1651,0.1607,0.2096,0.1958,0.3876,0.1178,0.3207,0.3231,0.1628,0.4059,0.223,0.4094,0.3131,0.7888
ENSG00000196924,2.7788,2.9144,2.5855,5.6122,3.1912,1.7344,5.5036,4.4496,2.2304,4.6727,7.3434,2.047,3.4053,4.627
ENSG00000196933,0.0214,0.0256,0.018,0.0165,0.025,0.0207,0.0228,0.002,0.0204,0.0029,0.0193,0.0022,0.0466,0.0022
ENSG00000196935,0.6773,0.8416,0.4276,1.0115,0.5216,0.8864,0.7017,0.6375,0.9252,0.5237,1.2869,0.4618,0.9931,0.7233
ENSG00000196937,10.3712,4.8813,5.3133,2.7873,2.68,8.3395,5.6888,3.6869,5.1438,1.1199,4.0224,2.3781,1.9413,1.5978
ENSG00000196943,0.506,0.4304,0.4397,0.3836,0.4431,0.2903,0.6326,0.5227,0.2062,0.5285,0.5453,0.4673,0.5188,0.3894
ENSG00000196946,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0063,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196950,0.7441,0.4342,0.7494,0.6097,0.4315,0.8707,0.62,0.6603,0.5856,2.0412,0.395,1.2282,0.9566,0.991
ENSG00000196954,3.2508,2.2861,2.5775,2.3387,2.6932,4.1502,3.4284,2.4745,4.0414,0.2148,1.6088,4.5546,2.06,1.5107
ENSG00000196961,0.3675,0.7071,0.4894,0.5125,0.4231,0.5112,0.4711,0.5589,0.4492,0.7751,0.4215,0.4626,0.4586,0.5965
ENSG00000196967,1.05,0.7036,0.8407,0.5703,0.6294,0.8673,0.6581,0.5618,0.7477,0.301,0.6522,0.3761,0.1639,0.477
ENSG00000196968,1.4082,3.1926,1.8605,2.8566,3.6547,5.5424,1.6721,2.3929,5.2296,3.3231,1.6489,4.3723,2.396,1.5743
ENSG00000196972,0.002,0.0072,0.012,0.0125,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196975,5.5585,1.5129,3.7427,2.5157,1.5477,1.6214,2.8266,2.6509,1.4872,1.0218,2.2251,2.2029,1.5407,2.5833
ENSG00000196976,1.8451,1.3073,1.4287,1.3874,2.2017,1.388,2.7815,1.7802,0.7844,3.3022,1.6686,1.8094,1.6562,2.182
ENSG00000196981,0.2521,0.3092,0.2884,0.1331,0.1693,0.2293,0.2077,0.191,0.1941,0.1677,0.3142,0.6387,0.2463,0.3166
ENSG00000196993,0.002,0.0024,0.0092,0.0014,0.0027,0.0252,0.0024,0.002,0.0021,0.0029,0.0027,0.0446,0.0022,0.0022
ENSG00000196998,0.6945,0.8665,0.7548,0.5887,0.6815,0.9284,0.8958,0.7133,0.962,0.5114,0.6003,0.5887,0.7847,0.6678
ENSG00000197006,0.9188,0.9437,0.8991,0.8175,1.4004,1.5712,1.1612,1.0541,1.0457,1.8727,1.2367,1.2245,1.2308,1.1334
ENSG00000197008,0.2304,0.2615,0.3012,0.3025,0.3491,0.3256,0.2304,0.2388,0.2854,0.2447,0.3144,0.2886,0.3088,0.3124
ENSG00000197013,0.5739,0.5641,0.4584,0.6225,0.4594,0.547,0.4301,0.3269,0.6322,0.4083,0.4083,0.4234,0.4596,0.5729
ENSG00000197016,0.2904,0.247,0.2731,0.3903,0.5258,0.6029,0.3019,0.2537,0.5047,0.4744,0.1393,0.1812,0.219,0.5921
ENSG00000197019,0.9564,1.1058,1.0657,1.1516,0.9841,1.0489,1.1536,1.1563,0.7462,0.6603,1.0959,0.5889,0.9263,1.0259
ENSG00000197020,0.0539,0.5619,0.23,0.0559,0.4762,0.0362,0.0728,0.5052,0.7978,0.744,0.0429,0.6161,0.5518,0.0313
ENSG00000197021,0.8941,1.2791,0.9744,1.5801,0.6818,0.8477,1.1544,0.9294,0.6174,0.8359,1.2383,0.9746,0.8255,1.0592
ENSG00000197024,0.6555,0.6335,0.7951,0.6304,0.6829,0.534,0.7701,0.455,0.3462,0.6381,0.627,0.4157,0.7017,0.5219
ENSG00000197037,0.3279,0.2798,0.302,0.2653,0.214,0.3043,0.3253,0.2126,0.3527,0.2417,0.2544,0.2379,0.3462,0.3165
ENSG00000197043,34.7915,27.539,28.4554,28.7302,35.9005,25.3972,31.6841,33.0256,24.7463,23.1099,43.1121,28.4586,21.5311,33.6382
ENSG00000197044,0.4424,0.3862,0.388,0.3208,0.2391,0.3626,0.2874,0.2609,0.3192,0.0259,0.1747,0.2707,0.136,0.191
ENSG00000197045,1.474,1.3936,1.6265,1.5735,1.8883,1.1155,1.5463,1.724,1.0846,1.4251,1.3838,0.906,1.0127,1.6247
ENSG00000197046,0.1191,0.0839,0.0512,0.1756,0.0642,0.1143,0.1222,0.0593,0.0879,0.0386,0.0136,0.0428,0.0719,0.0568
ENSG00000197050,0.4424,0.5781,0.7494,0.493,0.514,0.7321,0.3634,0.3593,0.4588,0.6132,0.6153,0.4004,0.6888,0.7079
ENSG00000197054,0.1211,0.1627,0.1088,0.1571,0.0797,0.1438,0.1355,0.1007,0.16,0.05,0.0457,0.0694,0.1369,0.1029
ENSG00000197056,0.039,0.1128,0.0807,0.098,0.0516,0.1124,0.0501,0.0472,0.1358,0.0795,0.0462,0.1462,0.1408,0.0446
ENSG00000197057,0.002,0.012,0.0024,0.0069,0.0137,0.0439,0.0071,0.01,0.0063,0.2735,0.0349,0.0112,0.0194,0.0112
ENSG00000197061,8.94,15.5361,22.2289,15.706,12.6192,24.9677,23.4276,21.144,30.6913,52.8157,24.9967,21.868,24.5499,11.6652
ENSG00000197062,0.3649,0.3094,0.3301,0.2542,0.2501,0.3533,0.2874,0.291,0.2512,0.2044,0.2445,0.3378,0.2354,0.1775
ENSG00000197063,3.839,2.804,3.0723,2.2513,2.537,3.2864,2.3349,1.7361,2.611,2.6458,2.2973,2.9374,2.5848,2.0831
ENSG00000197070,0.2958,0.1895,0.1325,0.2042,0.2831,0.155,0.1781,0.2429,0.4503,0.0777,0.2553,0.1633,0.1965,0.209
ENSG00000197077,0.1392,0.1114,0.2081,0.189,0.1008,0.0948,0.1422,0.1351,0.2756,0.1053,1.8758,0.1481,0.0853,0.7515
ENSG00000197079,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0081,0.0022,0.0022,0.0022
ENSG00000197081,4.5905,4.2057,3.5813,4.7338,2.8125,3.9614,4.5056,3.8212,2.672,3.7332,4.7772,3.1503,2.6259,2.3418
ENSG00000197084,0.0143,0.0456,0.0988,0.0236,0.0357,0.0069,0.0261,0.0381,0.0106,0.0202,0.0457,0.0872,0.0238,0.1461
ENSG00000197092,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0052,0.0029,0.0027,0.0022,0.0022,0.0022
