gene,GSM931814,GSM931816,GSM931818,GSM931815,GSM931817,GSM931813,GSM931812
ENSG00000121270,21.4556722370074,19.926766553186,27.57922025881,26.3079424835689,19.871695460934,20.9279369834126,18.8049233169253
ENSG00000140798,12.0954907376716,19.5382279481722,20.3947605006242,17.6740698939151,16.7325878539588,12.1425641912074,11.8594227880845
ENSG00000243064,11.6804999930577,12.7163609863916,15.3613738633935,14.5434543169588,13.6796220531271,13.4338569495681,12.8506126047161
ENSG00000023839,19.0450099238998,13.4161316797897,21.3538037998684,19.811623611123,19.4722252988036,22.4447812250527,17.4380339916171
ENSG00000108846,42.916234348055,33.2646016262698,47.1885980115961,49.2963503382417,36.9626686402165,51.8873911465049,49.4792919154664
ENSG00000125257,29.2121771498485,15.7809236410779,14.0151033515043,13.13897086377,17.9835637117881,28.3388780658455,27.3643266871739
ENSG00000114770,86.4242667424829,100.360303743192,133.852906379336,148.858673222764,121.631627972745,93.1906289390623,94.6666127555291
ENSG00000275331,22.3423561107961,16.0664753625977,16.0693198393674,19.0034464080243,14.5119666031508,20.4743059927344,20.2561770750933
ENSG00000091262,22.3423561107961,16.0664753625977,16.0693198393674,19.0034464080243,14.5119666031508,20.4743059927344,20.2561770750933
ENSG00000256340,12.1050073573208,13.0505521310042,11.2586251564314,13.709481062135,11.0396000325813,9.41754822528974,10.3522929256101
ENSG00000006071,51.1527865385684,83.8780095768474,80.0562393263825,94.8853529212677,70.8658939209405,53.8432219434642,59.0216578867293
ENSG00000069431,26.3709935978692,14.4146451087775,14.1327681701464,14.5044192762067,19.228838293403,14.5708288138226,14.3589383590786
ENSG00000101986,74.3373071720109,49.0904055337559,81.504723089738,66.1275725396324,49.2998394876076,71.5143602534316,64.0845036599359
ENSG00000173208,9.72354093712232,16.6623043150858,8.79902173589587,9.86831722208594,11.5028683946316,7.67217041170966,7.80750383937679
ENSG00000117528,161.452025963483,140.642920731985,87.9500231338111,95.7523266310941,97.3977635778522,176.344407837951,182.752673564953
ENSG00000119688,74.7483184578441,52.3360434934337,59.8519037120662,63.6535093278158,55.386773933526,89.5004536429162,83.0325383569648
ENSG00000164163,263.628537863713,320.441950677063,157.842480560679,189.15914483949,356.858517074017,162.65422587898,178.771496188936
ENSG00000225989,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000236342,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000231129,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000206490,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000236149,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000232169,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000204574,309.808036205112,242.105635094189,172.62855835109,170.89109285335,344.373022397939,457.815763210986,443.86712723838
ENSG00000033050,87.4514533489308,96.8087315449472,74.4148330665452,79.7061997598881,107.934187295835,98.1925943384994,98.4227874489069
ENSG00000285292,87.4514533489308,96.8087315449472,74.4148330665452,79.7061997598881,107.934187295835,98.1925943384994,98.4227874489069
