gene,GSM7670133,GSM7670134,GSM7670135,GSM7670136,GSM7670137,GSM7670138,GSM7670139,GSM7670140,GSM7670141,GSM7670142,GSM7670143,GSM7670144
ENSG00000144648,0.0212,0.0252,0.0237,0.0127,0.0275,0.019,0.0201,0.0225,0.0161,0.0159,0.0331,0.026
ENSG00000144655,4.2974,4.6731,6.5778,3.2542,3.5003,3.2105,3.9286,6.1666,6.2416,3.025,3.3295,3.7867
ENSG00000144659,3.1386,3.1323,4.1426,2.4949,2.583,2.5803,2.9172,3.4405,4.0803,2.8135,2.699,2.8613
ENSG00000144674,4.0667,6.3949,4.8178,4.5978,4.1607,3.9392,4.6281,4.7511,4.8602,3.9882,5.3735,4.3329
ENSG00000144677,0.0361,0.0236,0.0188,0.0483,0.0555,0.0573,0.0257,0.014,0.0197,0.0563,0.0352,0.05
ENSG00000144711,0.8506,1.02,0.3156,0.8944,0.8622,1.6036,1.1065,0.383,0.3031,1.0018,0.7443,0.8081
ENSG00000144712,0.0169,0.0271,0.0494,0.0603,0.0519,0.0388,0.016,0.0645,0.0559,0.0343,0.0229,0.063
ENSG00000144713,44.476,45.8604,60.3891,30.6771,32.7419,43.6691,48.089,54.9169,62.3166,43.8914,41.1578,34.3219
ENSG00000144724,0.0032,0.0022,0.0005,0.0058,0.0036,0.0015,0.0062,0.0005,0.0085,0.0049,0.0039,0.0038
ENSG00000144730,0.006,0.0097,0.0046,0.0091,0.0095,0.0096,0.0119,0.0084,0.0081,0.0042,0.0097,0.0049
ENSG00000144736,2.214,2.122,3.0802,1.8981,1.9237,1.7159,1.7371,2.6545,3.0377,2.1737,1.9488,1.9773
ENSG00000144741,0.4944,0.5291,0.7886,0.4269,0.4823,0.3602,0.5169,0.5772,0.6993,0.4222,0.5102,0.4934
ENSG00000144744,3.5457,4.0282,3.6815,3.5543,3.2448,3.7145,4.2953,2.8996,3.9016,3.661,4.0877,2.9966
ENSG00000144746,8.035,8.4579,7.0424,8.096,5.6831,7.6107,8.1278,4.1794,7.477,9.397,10.5199,6.8383
ENSG00000144747,3.3171,4.1802,3.776,3.6104,3.4601,3.4672,3.8993,3.5366,3.6565,3.4839,3.863,3.0929
ENSG00000144749,3.3094,5.3185,2.3671,4.8414,4.1744,2.5487,4.4526,2.1377,2.3229,3.185,6.7459,5.0734
ENSG00000144771,0.0005,0.0051,0.0021,0.0005,0.0009,0.0015,0.0035,0.0016,0.0023,0.0013,0.0028,0.0005
ENSG00000144791,3.1729,3.0742,3.2639,2.9668,3.2178,3.0496,3.0315,3.2124,2.9893,3.1929,3.2653,3.1258
ENSG00000144792,0.0099,0.0178,0.0135,0.0104,0.007,0.0052,0.0142,0.0101,0.0083,0.0117,0.0141,0.0072
ENSG00000144802,4.6633,6.0299,3.5606,3.7924,3.1092,3.2014,4.7455,3.6366,3.7187,4.6179,4.6115,3.604
ENSG00000144810,0.0118,0.0305,0.0225,0.0179,0.0167,0.0182,0.0236,0.0152,0.0153,0.0153,0.0229,0.0161
ENSG00000144815,1.5535,1.3992,1.758,1.705,1.6927,1.901,1.4498,1.7952,1.5719,1.6734,1.2405,1.5303
ENSG00000144820,0.0005,0.0007,0.8565,0.0005,0.0005,0.0005,0.0007,0.659,0.8309,0.0004,0.0006,0.0005
ENSG00000144821,0.0141,0.0168,0.0208,0.0298,0.0382,0.025,0.0201,0.0125,0.0093,0.019,0.0184,0.0343
ENSG00000144824,0.1067,0.0871,0.0783,0.1909,0.1309,0.16,0.0687,0.0759,0.0872,0.1043,0.0839,0.1141
ENSG00000144827,2.0669,1.7249,3.2759,1.9577,2.2668,2.2426,2.0477,3.1308,3.3827,2.2173,1.804,1.9252
ENSG00000144834,0.5699,0.3195,0.7975,0.4177,0.468,0.5388,0.319,0.8067,0.8994,0.3799,0.3289,0.4921
ENSG00000144840,1.5634,1.4202,2.1759,1.5112,1.4133,1.4065,1.3353,1.5213,1.8414,1.5617,1.4534,1.4519
ENSG00000144843,0.1362,0.1733,0.153,0.1082,0.0952,0.1248,0.2567,0.1494,0.1526,0.1199,0.2474,0.1248
ENSG00000144847,0.0214,0.011,0.0005,0.0206,0.0127,0.0073,0.009,0.0016,0.0022,0.0049,0.0062,0.0038
ENSG00000144848,2.7257,2.4965,3.6592,2.4659,2.6957,2.8739,2.4796,3.0777,3.8866,2.557,2.6493,2.4877
ENSG00000144852,0.0041,0.0037,0.0025,0.0016,0.0046,0.0024,0.0035,0.0022,0.0004,0.0013,0.0017,0.0049
ENSG00000144857,0.005,0.0081,0.0025,0.0047,0.0025,0.0005,0.0035,0.0005,0.0076,0.0013,0.005,0.0071
ENSG00000144867,5.0551,4.6402,7.3651,4.0313,4.056,3.7334,4.346,6.2273,7.4487,4.2065,4.3195,4.3346
ENSG00000144868,0.006,0.0007,0.0076,0.0047,0.0099,0.0093,0.0146,0.0082,0.004,0.0141,0.014,0.0049
ENSG00000144893,0.0633,0.0739,0.0351,0.0465,0.0453,0.0543,0.0727,0.0499,0.0414,0.0588,0.0994,0.0441
ENSG00000144895,7.1961,8.8805,11.1661,6.1721,5.8934,6.3833,7.7152,8.0774,10.2497,6.61,7.4198,5.9087
ENSG00000144908,0.0136,0.0257,0.0057,0.024,0.0246,0.0124,0.0197,0.0105,0.0154,0.0097,0.0152,0.0126
ENSG00000144909,0.836,0.7729,0.9063,0.9593,0.9213,0.7932,0.7868,0.8274,0.9012,0.886,0.789,0.8452
ENSG00000144935,0.0305,0.0505,0.0259,0.0549,0.0565,0.0455,0.0865,0.0418,0.0325,0.0252,0.0452,0.0463
ENSG00000144959,0.5262,0.3927,0.2567,0.4438,0.4925,0.4849,0.3744,0.2244,0.2915,0.3605,0.4841,0.418
ENSG00000145012,2.142,2.5822,1.2825,2.9951,2.6394,1.9116,1.7228,1.4035,1.2241,1.9094,2.3647,2.801
ENSG00000145014,0.0403,0.067,0.0158,0.0393,0.0294,0.0583,0.0714,0.0388,0.0191,0.036,0.0424,0.0301
ENSG00000145016,1.0353,1.1053,0.8685,1.3794,1.6038,1.2733,1.2483,1.0257,0.8887,1.0859,0.9781,1.3388
ENSG00000145020,0.1319,0.1699,0.1012,0.0896,0.0997,0.1743,0.1452,0.1763,0.0903,0.1392,0.195,0.1094
ENSG00000145022,0.8318,0.8472,0.6443,0.5265,0.6271,0.7729,0.9663,0.6774,0.6043,0.6604,0.8859,0.574
ENSG00000145029,0.4488,0.4636,0.3474,0.3424,0.3901,0.5195,0.4352,0.4449,0.4009,0.4605,0.433,0.3547
ENSG00000145041,6.4061,7.5519,7.0928,5.7918,5.1816,5.307,6.0876,7.1624,7.2714,5.967,6.8872,5.9466
ENSG00000145050,3.2277,4.3924,5.3904,2.6875,2.4491,2.8014,4.0074,4.4608,5.4993,3.0259,4.1737,2.953
ENSG00000145087,0.0032,0.0007,0.0005,0.012,0.0127,0.0044,0.0007,0.0005,0.0022,0.0004,0.0028,0.0049
ENSG00000145088,0.0879,0.0651,0.0849,0.1427,0.1146,0.0984,0.0547,0.0646,0.1215,0.0801,0.1145,0.1259
ENSG00000145103,0.0049,0.0167,0.0017,0.0068,0.0087,0.0025,0.009,0.0038,0.009,0.0077,0.0085,0.0067
ENSG00000145107,0.0132,0.0278,0.0104,0.0079,0.0077,0.0051,0.0205,0.0247,0.0127,0.0221,0.031,0.0213
ENSG00000145113,0.0014,0.0019,0.0007,0.0037,0.0032,0.0022,0.002,0.0016,0.0004,0.0005,0.0053,0.001
ENSG00000145191,5.6013,6.1546,5.8486,5.109,4.9965,4.8381,5.3638,6.1221,6.2051,5.2481,5.354,5.4215
ENSG00000145198,0.0241,0.03,0.0473,0.0193,0.0311,0.0122,0.0187,0.0549,0.0307,0.0261,0.0218,0.0223
ENSG00000145214,2.2483,2.2046,3.1204,1.297,1.4397,1.721,2.2276,3.6915,3.0578,2.0404,1.8889,1.546
ENSG00000145216,3.4495,4.4609,4.2739,3.6022,3.4003,3.446,3.8097,4.1794,4.5026,3.3347,4.3512,3.3936
ENSG00000145217,0.5136,0.7031,0.4476,0.4276,0.4608,0.4309,0.6796,0.5894,0.4613,0.4702,0.6016,0.4727
ENSG00000145220,4.6191,5.7173,6.8909,4.6427,4.475,3.4709,4.1265,5.7592,7.1895,4.052,4.9364,5.0553
ENSG00000145241,0.8965,1.1217,0.8845,1.2985,1.3269,1.1553,1.1528,0.9139,0.9407,1.0071,1.2097,0.9866
ENSG00000145244,0.0291,0.0291,0.0213,0.0304,0.0362,0.0288,0.0348,0.0464,0.029,0.0401,0.0223,0.0307
ENSG00000145246,0.0681,0.0907,0.0386,0.1231,0.1789,0.0827,0.0661,0.0527,0.0574,0.0535,0.0904,0.1047
ENSG00000145247,1.5275,1.6633,1.6159,2.6285,2.8785,2.2376,2.1961,1.7007,1.5753,1.6504,2.606,2.2167
ENSG00000145248,0.0023,0.0051,0.0158,0.0037,0.0046,0.0024,0.0021,0.0071,0.0093,0.0066,0.0039,0.0027
ENSG00000145284,0.065,0.159,0.0583,0.1074,0.112,0.1181,0.0904,0.0879,0.0497,0.0495,0.1206,0.0904
ENSG00000145287,1.3193,2.3321,2.4492,1.6003,1.8329,1.9199,2.1464,1.6216,2.1439,1.4601,2.1263,1.7569
ENSG00000145293,5.9858,4.7375,7.9156,3.0064,2.8372,4.3595,4.1265,5.4212,7.6612,4.7836,3.8443,3.2559
ENSG00000145331,0.4779,0.4965,0.6399,0.517,0.4385,0.3753,0.4408,0.3863,0.5843,0.4392,0.5455,0.4496
ENSG00000145332,1.9592,1.9497,2.9392,1.5724,1.5479,1.4221,1.5948,2.1122,2.5333,1.5296,1.6212,1.7332
ENSG00000145335,0.0087,0.0241,0.0015,0.0068,0.0076,0.0181,0.0325,0.0005,0.0031,0.0164,0.0128,0.0104
ENSG00000145337,2.7406,2.3494,3.53,2.2421,2.276,2.4335,2.7383,2.6617,3.5251,2.8207,2.3479,2.2367
ENSG00000145348,0.8393,0.9307,0.9211,0.7963,0.8437,0.81,0.9467,0.8596,0.79,0.8281,0.8975,0.7795
ENSG00000145349,7.4054,8.8922,5.9861,4.674,4.4006,5.024,7.3997,4.4912,4.9501,5.8806,7.401,4.5812
ENSG00000145354,1.3004,0.9842,1.5917,1.3296,1.2458,1.3277,1.0945,1.2358,1.6693,1.3959,1.0642,1.3167
ENSG00000145362,0.005,0.0037,0.0005,0.0005,0.0005,0.0005,0.0007,0.0005,0.0013,0.0004,0.0006,0.0016
ENSG00000145365,1.1467,0.9016,1.691,1.1914,0.8693,0.7042,0.4893,0.9447,1.5892,1.353,1.0034,1.2484
ENSG00000145375,0.4899,0.6455,0.4448,0.9017,0.7333,0.5813,0.424,0.3943,0.4294,0.5828,0.6105,0.6975
ENSG00000145384,0.0059,0.0177,0.0046,0.0131,0.022,0.0034,0.0145,0.0095,0.004,0.0084,0.0106,0.0093
ENSG00000145386,2.1317,0.6583,2.1846,4.0573,3.9051,3.1524,0.5196,1.6662,2.1078,2.8385,1.6201,3.5449
ENSG00000145388,1.4742,1.4898,1.9963,1.5424,1.5225,1.4696,1.4952,1.5784,1.8093,1.5226,1.6533,1.3941
ENSG00000145390,1.2332,1.4293,1.1533,0.9464,0.9852,1.3803,1.2554,1.1243,1.0248,1.1529,1.2171,0.8511
ENSG00000145391,1.4268,1.4657,1.5506,1.137,1.0932,1.1398,1.2252,1.4442,1.2604,1.091,1.3619,1.1222
ENSG00000145414,1.9249,1.9238,2.5999,1.5856,1.3764,1.2767,1.4405,2.1628,2.5614,1.6167,1.5216,1.668
ENSG00000145416,0.354,1.0303,0.4936,0.5306,0.4375,0.3244,0.791,0.646,0.4588,0.3994,0.8091,0.4507
ENSG00000145425,82.7903,79.2934,133.8835,63.4497,67.5398,75.645,91.4675,94.4418,141.8307,81.9379,69.0754,61.0259
ENSG00000145428,0.005,0.0066,0.0025,0.0037,0.0036,0.0054,0.0048,0.0016,0.0022,0.0049,0.0006,0.0093
ENSG00000145439,0.5326,0.4235,0.3852,0.4948,0.4783,0.6085,0.463,0.3841,0.3924,0.5955,0.5582,0.4103
ENSG00000145451,0.0125,0.0055,0.0056,0.0068,0.005,0.0162,0.0132,0.0085,0.0067,0.0075,0.004,0.0093
ENSG00000145476,0.602,1.5082,0.6475,0.5283,0.5791,0.8493,1.7657,0.718,0.591,0.6197,1.435,0.4416
ENSG00000145491,0.0023,0.0051,0.0036,0.0058,0.0127,0.0161,0.0159,0.0049,0.0031,0.0075,0.0073,0.0093
ENSG00000145494,2.3612,2.4883,2.9425,2.1512,2.0834,2.2505,2.3784,2.7516,3.2029,2.4394,2.4305,2.1574
ENSG00000145495,7.7969,9.5967,7.5323,6.5789,6.9474,6.9476,9.5083,9.0575,7.3168,7.5586,7.9708,6.4136
ENSG00000145506,0.1203,0.0709,0.0559,0.1046,0.135,0.1331,0.0865,0.0598,0.0699,0.1017,0.0597,0.1504
ENSG00000145526,0.007,0.0115,0.0076,0.0031,0.0087,0.0045,0.0149,0.0074,0.0041,0.0059,0.0062,0.0017
ENSG00000145536,0.0123,0.0139,0.0056,0.0058,0.0107,0.0161,0.0118,0.0103,0.0147,0.0137,0.014,0.0093
ENSG00000145545,0.7195,0.9703,0.746,0.7755,0.8199,0.6899,0.945,0.7683,0.7648,0.6766,0.9387,0.7615
ENSG00000145555,0.0727,0.1187,0.0787,0.1216,0.1204,0.0908,0.1264,0.0922,0.0639,0.0877,0.13,0.0767
ENSG00000145569,2.7497,2.4796,3.0801,1.8259,1.877,2.5832,3.5793,3.2123,3.0462,3.163,2.5513,1.7066
ENSG00000145592,47.5301,47.1261,66.3586,31.1537,33.6527,46.1465,51.54,57.1431,66.869,44.7641,42.1977,35.2799
ENSG00000145604,0.9293,0.5156,1.0056,1.4148,1.2902,1.0805,0.4913,1.0061,1,1.0988,0.7547,1.2965
ENSG00000145623,0.0098,0.014,0.0086,0.0112,0.0133,0.0165,0.0203,0.0234,0.0068,0.0148,0.0096,0.0171
ENSG00000145626,0.0506,0.0256,0.0219,0.0392,0.028,0.0298,0.0394,0.0755,0.0458,0.0296,0.0229,0.0213
ENSG00000145632,0.0733,0.0841,0.0656,0.0528,0.0973,0.0905,0.1073,0.0918,0.1108,0.1269,0.0899,0.0594
ENSG00000145642,0.0068,0.0022,0.0134,0.0099,0.0152,0.0152,0.0013,0.0168,0.0131,0.0128,0.0029,0.006
ENSG00000145649,0.19,0.0768,0.1886,0.1981,0.2399,0.2324,0.0934,0.1559,0.1936,0.119,0.0385,0.2261
ENSG00000145675,2.4024,3.5728,2.1534,3.3904,4.0267,3.2388,4.2058,3.0757,2.4405,2.5545,3.6814,3.1139
ENSG00000145685,0.122,0.0838,0.0436,0.132,0.1015,0.1104,0.0722,0.0986,0.0806,0.1272,0.0952,0.0944
ENSG00000145687,0.5484,0.6651,0.4238,0.7011,0.6215,0.6556,0.4858,0.4514,0.4385,0.5805,0.591,0.5678
ENSG00000145692,0.0032,0.0124,0.0046,0.0026,0.0016,0.0015,0.0007,0.0038,0.004,0.004,0.0128,0.006
ENSG00000145700,0.0068,0.0241,0.0239,0.0162,0.0168,0.0181,0.0173,0.0158,0.0129,0.0217,0.0262,0.0125
ENSG00000145703,2.3585,1.9332,1.7874,2.5737,2.7216,3.3114,2.2331,1.8627,1.7423,2.6212,2.3999,2.0898
ENSG00000145708,0.0014,0.0007,0.0005,0.0005,0.0005,0.0015,0.0007,0.0027,0.0022,0.0004,0.0006,0.0071
ENSG00000145715,3.0934,3.9362,2.7913,2.2331,2.4501,2.8129,3.8115,2.6148,2.5616,2.7602,3.3773,2.0519
ENSG00000145721,0.0124,0.0199,0.0127,0.0125,0.0174,0.0065,0.018,0.0106,0.0076,0.007,0.0187,0.0128
ENSG00000145723,0.2862,0.2775,0.3785,0.2969,0.2927,0.3508,0.3231,0.2831,0.3445,0.3329,0.3543,0.2809
ENSG00000145725,3.3364,3.7747,2.2134,3.3519,3.278,3.1245,3.8021,1.9518,1.9321,3.0621,3.4899,2.798
ENSG00000145730,6.0769,3.849,4.8509,2.3925,2.4064,4.187,3.0929,3.9278,4.6993,5.0723,3.2634,2.4684
ENSG00000145734,0.3352,0.51,0.3426,0.393,0.2777,0.2932,0.3629,0.3286,0.5358,0.3609,0.8011,0.3151
ENSG00000145736,0.6412,1.6108,1.7492,0.7207,0.7701,0.5576,1.5418,1.585,1.5999,0.6541,1.4193,0.7766
ENSG00000145740,3.1079,3.4188,3.5901,2.9786,2.6995,2.5119,2.7994,3.0935,3.5805,2.7379,2.907,2.6982
ENSG00000145741,24.4256,30.4847,34.8375,20.8567,20.9633,23.3897,31.6935,27.4485,34.4798,23.9881,27.8322,20.8517
ENSG00000145743,0.4234,0.6032,0.3414,0.446,0.4661,0.4763,0.5377,0.2852,0.3449,0.4012,0.5142,0.3712
ENSG00000145757,0.0263,0.0583,0.0403,0.0234,0.0199,0.022,0.041,0.038,0.0415,0.02,0.0774,0.0343
ENSG00000145777,0.0123,0.0314,0.032,0.0183,0.0117,0.0024,0.0145,0.0103,0.028,0.0111,0.0184,0.0136
ENSG00000145779,9.941,13.9687,21.3633,12.652,9.8799,7.7311,9.0364,12.3947,18.6688,9.2713,12.6747,11.7864
ENSG00000145780,1.1736,1.3165,1.4766,1.0507,0.9588,1.0182,1.0885,1.1978,1.307,1.1275,1.1015,1.0719
ENSG00000145781,0.918,0.9294,1.3119,0.9,0.8928,0.8784,0.9616,1.0208,1.1798,0.9349,0.9241,0.8495
ENSG00000145782,1.8279,2.4746,1.9657,2.2796,2.2428,1.7947,2.5335,1.8095,1.9531,1.8683,2.233,1.8534
ENSG00000145817,1.4654,1.3973,1.5652,1.5677,1.6017,1.4898,1.5964,1.4216,1.6884,1.5368,1.8545,1.3652
ENSG00000145819,0.7764,0.9037,0.7639,0.9244,1.0149,0.9298,0.8369,0.9266,0.6887,0.844,0.8424,0.9267
ENSG00000145824,0.0005,0.0007,0.0029,0.0019,0.0019,0.0005,0.0038,0.0034,0.0004,0.0004,0.0006,0.0005
ENSG00000145826,0.0087,0.025,0.0097,0.0204,0.0229,0.026,0.029,0.0136,0.0111,0.0177,0.0234,0.0114
ENSG00000145832,0.005,0.0051,0.0067,0.0076,0.0046,0.0025,0.0007,0.0099,0.0031,0.0097,0.0054,0.0115
ENSG00000145833,6.9162,7.8115,7.102,7.2064,6.8687,6.9776,7.0597,7.4529,7.2628,7.1647,7.658,6.802
ENSG00000145839,0.0005,0.0037,0.0005,0.0005,0.0087,0.0005,0.0035,0.0005,0.0022,0.0013,0.0006,0.0267
ENSG00000145850,0.0323,0.0548,0.0147,0.0141,0.0158,0.0181,0.0948,0.0201,0.0156,0.0217,0.0575,0.0311
ENSG00000145860,16.0658,15.0782,20.3198,11.218,10.1106,11.0272,12.0611,13.1758,18.7434,12.2163,14.0454,11.0658
ENSG00000145861,0.0023,0.0124,0.0066,0.0016,0.0015,0.0035,0.0065,0.005,0.0013,0.004,0.0087,0.0086
ENSG00000145864,0.0005,0.0007,0.0005,0.0005,0.0005,0.0005,0.0007,0.0038,0.0004,0.0031,0.0006,0.0005
ENSG00000145868,2.4233,2.6051,2.2394,2.0982,2.1572,2.371,2.8247,2.4253,2.2712,2.4166,2.5795,2.0648
ENSG00000145882,1.7444,2.2485,1.4339,1.3858,1.5609,2.2749,2.5224,1.8585,1.5483,1.7715,1.966,1.401
ENSG00000145888,0.0041,0.0134,0.0107,0.0005,0.0047,0.0041,0.0062,0.0071,0.0022,0.0031,0.007,0.0027
ENSG00000145901,7.8746,6.2847,6.5818,7.9988,7.4441,6.7876,4.8102,6.6881,6.9741,9.4952,7.6947,7.8301
ENSG00000145907,20.6158,23.6957,26.9635,18.7048,17.4021,16.4195,20.2724,24.6483,27.7705,19.2544,22.0716,19.3561
ENSG00000145908,0.1153,0.1104,0.1225,0.2556,0.2837,0.0993,0.0823,0.1092,0.1429,0.1199,0.0821,0.2163
ENSG00000145911,0.3713,0.3122,0.7762,0.2169,0.1726,0.1639,0.1211,0.4026,0.7294,0.3782,0.3367,0.3428
ENSG00000145912,6.4314,5.8289,8.5712,4.7198,4.6428,5.1644,5.613,7.655,9.2906,6.1688,5.6418,5.454
ENSG00000145916,1.1698,1.3992,1.3983,0.9449,0.9991,1.0374,1.3306,1.5199,1.3178,1.0915,1.2596,1.0109
ENSG00000145919,1.3371,1.5553,1.8253,1.0492,1.1219,1.0545,1.2408,1.6358,1.9354,1.2814,1.3004,1.207
ENSG00000145934,0.0023,0.0007,0.0147,0.0068,0.0025,0.0015,0.0007,0.0147,0.0085,0.0004,0.0006,0.0016
ENSG00000145936,0.0563,0.0626,0.038,0.052,0.0572,0.0446,0.0673,0.0599,0.032,0.0484,0.0505,0.0407
ENSG00000145945,0.3066,0.3473,0.5078,0.333,0.3611,0.2882,0.3868,0.4362,0.5007,0.2888,0.4517,0.4365
ENSG00000145949,0.0351,0.0742,0.027,0.0319,0.0268,0.0358,0.0381,0.0408,0.0337,0.0369,0.0307,0.0431
ENSG00000145975,0.0132,0.0314,0.0097,0.011,0.0148,0.0064,0.0118,0.0081,0.0067,0.0084,0.0218,0.0071
ENSG00000145979,0.4678,0.4674,0.3968,0.462,0.4591,0.4024,0.4397,0.3277,0.4402,0.4547,0.3709,0.4258
ENSG00000145982,0.3403,0.2874,0.3461,0.3267,0.3733,0.3244,0.2747,0.2298,0.312,0.2906,0.2809,0.3613
ENSG00000145990,2.9451,2.1073,1.9919,1.6029,2.2971,2.8929,2.5591,3.1724,2.1579,2.3655,1.9387,1.8234
ENSG00000145996,0.6381,0.704,0.7588,0.8006,0.8462,0.6967,0.723,0.7105,0.7189,0.713,0.6708,0.7606
ENSG00000146006,0.0014,0.0037,0.0036,0.0068,0.0076,0.0093,0.0007,0.0049,0.0004,0.0058,0.0028,0.0071
ENSG00000146007,6.3121,6.3296,8.8724,4.9214,4.9094,5.9095,6.1543,6.8451,8.8783,6.0343,6.6543,4.9997
ENSG00000146013,0.0105,0.0007,0.0025,0.0089,0.0107,0.0044,0.009,0.0092,0.0058,0.0075,0.005,0.0049
ENSG00000146021,0.4369,0.5964,0.3482,0.4989,0.5232,0.4476,0.7595,0.505,0.3771,0.377,0.3512,0.4172
ENSG00000146038,0.0035,0.0026,0.0016,0.0052,0.0005,0.0068,0.0021,0.0005,0.0022,0.0022,0.0018,0.0028
ENSG00000146039,0.0014,0.0022,0.0015,0.0068,0.0025,0.0015,0.0007,0.0005,0.0004,0.0004,0.0028,0.0005
ENSG00000146054,0.0649,0.0548,0.0408,0.0688,0.0521,0.0575,0.076,0.0506,0.0529,0.0402,0.0505,0.0564
ENSG00000146063,1.9054,2.0574,1.5136,1.9582,1.9985,2.0142,2.2984,1.8121,1.4816,1.9386,2.1204,2.0712
ENSG00000146066,2.0209,1.8448,2.1015,1.5388,1.6537,1.8777,2.0657,2.0325,2.2259,2.1076,1.5152,1.7424
ENSG00000146067,2.7153,2.1348,1.9762,2.7162,2.7506,2.6443,2.3384,2.5946,1.9985,2.6837,2.3794,3.0037
ENSG00000146070,0.0063,0.0228,0.0022,0.0091,0.0005,0.0024,0.0228,0.0029,0.0029,0.0095,0.014,0.0005
ENSG00000146072,0.4114,0.3587,0.5294,0.1948,0.2141,0.2942,0.2315,0.4176,0.4908,0.2613,0.2708,0.3195
ENSG00000146083,5.1011,5.7875,4.508,3.8993,4.4658,5.6063,6.5582,5.4104,4.4784,4.9438,5.028,4.5354
ENSG00000146085,0.6146,0.5447,0.4224,0.6571,0.5536,0.7541,0.6623,0.4145,0.3858,0.6383,0.5734,0.4256
ENSG00000146090,0.0005,0.0007,0.0005,0.0016,0.0005,0.0005,0.0007,0.0027,0.0102,0.0004,0.0006,0.0016
ENSG00000146094,0.1863,0.1265,0.2048,0.195,0.2429,0.1884,0.1031,0.2439,0.1615,0.1862,0.1736,0.2785
ENSG00000146109,3.3507,3.0484,4.5161,2.5485,2.5795,2.6772,3.0179,3.3786,4.271,3.1426,2.8515,3.0293
ENSG00000146112,8.1455,11.0022,8.9792,6.91,6.7512,10.6421,10.1915,9.4446,9.0675,8.1096,12.225,7.7694
ENSG00000146122,0.0014,0.0069,0.0056,0.0017,0.0016,0.0035,0.0007,0.0017,0.0023,0.0013,0.0018,0.004
ENSG00000146143,0.4648,0.2466,0.3675,0.6289,0.7487,0.6759,0.3279,0.4073,0.3751,0.5726,0.369,0.5928
ENSG00000146147,0.0042,0.0142,0.0056,0.0059,0.0097,0.0025,0.009,0.0071,0.0032,0.0058,0.0039,0.0072
ENSG00000146166,0.0118,0.0276,0.0091,0.0081,0.0129,0.0045,0.0139,0.0165,0.0112,0.0125,0.0195,0.0108
ENSG00000146192,0.0269,0.0418,0.0254,0.0457,0.038,0.0324,0.0533,0.0242,0.0085,0.0275,0.0316,0.0379
ENSG00000146197,0.0207,0.0273,0.0191,0.0185,0.0263,0.0332,0.0174,0.0303,0.0212,0.0192,0.0321,0.038
ENSG00000146205,0.0589,0.0331,0.0819,0.034,0.0169,0.0475,0.0438,0.1082,0.0865,0.0704,0.0375,0.0335
ENSG00000146215,0.0032,0.0007,0.0019,0.0047,0.0015,0.0044,0.0007,0.0005,0.0022,0.004,0.0017,0.0027
ENSG00000146216,0.0159,0.0066,0.028,0.0642,0.0494,0.0103,0.0118,0.0244,0.0227,0.0137,0.0428,0.067
ENSG00000146221,0.0152,0.0129,0.0061,0.008,0.0087,0.0115,0.0173,0.0207,0.0101,0.021,0.0162,0.0085
ENSG00000146223,12.9229,14.0029,17.7256,11.4188,11.0384,9.6753,11.5998,13.6735,16.3877,11.6529,12.6424,11.6078
ENSG00000146232,2.0442,1.8317,2.6517,1.5604,1.0639,0.9655,0.8712,1.45,2.894,2.3049,2.1312,2.1312
ENSG00000146243,0.0894,0.107,0.1114,0.1576,0.1413,0.1032,0.1337,0.1283,0.0974,0.118,0.151,0.1539
ENSG00000146247,3.133,3.8011,2.0141,4.5313,4.2788,3.7524,3.9491,2.9011,2.0618,3.3203,3.3799,3.7373
ENSG00000146263,0.7744,0.4638,0.5361,1.2953,1.2719,1.0432,0.4399,0.5246,0.472,0.9054,0.6254,1.1027
ENSG00000146267,0.0023,0.0173,0.0079,0.0037,0.0122,0.0065,0.0081,0.0141,0.0132,0.007,0.0077,0.0039
ENSG00000146278,1.7271,1.7015,1.3658,1.4914,1.4204,1.998,1.8359,1.7412,1.8651,2.2881,1.6578,1.3487
ENSG00000146281,1.9478,1.6402,2.9455,1.7248,1.7347,1.766,1.3868,2.5237,2.7367,2.0845,1.5845,1.8776
ENSG00000146282,1.1704,1.3102,1.632,1.3079,1.2643,1.1284,1.3196,1.2178,1.4422,1.0959,1.4161,1.1434
ENSG00000146285,0.5299,0.8645,0.4227,0.9392,1.2571,1.1114,1.0037,0.9253,0.5362,0.6588,0.761,0.7285
ENSG00000146350,0.213,0.3584,0.2206,0.2369,0.2164,0.2316,0.3192,0.1921,0.2009,0.2368,0.2193,0.2025
ENSG00000146373,0.0598,0.03,0.024,0.0513,0.0558,0.0494,0.0181,0.0359,0.0272,0.0323,0.0241,0.0444
ENSG00000146376,1.1148,1.3345,0.7934,1.0764,1.0822,1.1201,1.7127,0.7405,0.7721,1.0337,1.3015,0.8779
ENSG00000146386,5.1703,4.5006,5.1749,4.3572,4.5188,4.8224,5.3652,4.9834,5.5909,5.1003,4.5578,3.9981
ENSG00000146409,0.2784,0.2333,0.1164,0.2454,0.2281,0.3036,0.2221,0.1404,0.1437,0.3699,0.2038,0.188
ENSG00000146410,0.3859,0.125,0.3787,0.8171,0.687,0.4683,0.1322,0.3037,0.3618,0.4605,0.2663,0.6316
ENSG00000146411,0.0015,0.0007,0.0018,0.0017,0.0005,0.0005,0.0024,0.0032,0.0015,0.0036,0.0019,0.0005
