gene,GSM5470489,GSM5470490,GSM5470491,GSM5470492,GSM5470493,GSM5470494
ENSG00000015568,12.3265,10.0406,11.2466,10.6249,11.8039,21.5422
ENSG00000015592,11.651,2.9733,16.5306,3.9667,3.5819,23.4076
ENSG00000015676,3.2559,3.7988,4.1347,2.7175,3.2328,2.8515
ENSG00000016082,0.0022,0.0111,0.0105,0.001,0.0025,0.0011
ENSG00000016391,2.312,1.7929,1.5353,4.3451,4.0479,2.2274
ENSG00000016402,0.0351,0.3453,0.0611,0.0043,0.0262,0.0123
ENSG00000016490,0.002,0.0259,0.0127,0.0069,0.0006,0.0011
ENSG00000016602,2.3644,0.1091,3.6569,2.0647,1.9702,2.5237
ENSG00000016864,1.5925,1.2794,1.3354,0.8383,1.4678,1.0488
ENSG00000017260,4.9273,4.1793,3.8616,9.6112,6.4688,9.0209
ENSG00000017427,1.1271,0.9061,0.7552,0.8222,0.5903,0.7521
ENSG00000017483,0.1335,0.6509,0.0799,0.25,0.0401,0.0715
ENSG00000017797,5.2028,5.503,4.2061,4.9212,5.7555,4.6036
ENSG00000018189,15.039,14.1927,16.5444,23.2449,19.6078,19.6111
ENSG00000018236,3.4855,9.7284,3.822,3.3446,1.7344,2.0176
ENSG00000018280,2.4188,3.2599,2.9614,2.4747,3.1727,4.3251
ENSG00000018408,1.0449,6.0128,1.7834,2.1434,1.1645,1.476
ENSG00000018510,2.8571,1.9066,2.7523,2.7201,2.858,1.9717
ENSG00000018607,0.0148,0.0122,0.018,0.0333,0.0317,0.0089
ENSG00000018610,1.7787,1.5584,1.6114,1.8055,1.4129,1.8227
ENSG00000018625,5.1279,13.4207,7.09,2.1919,1.0511,2.2769
ENSG00000018699,0.893,0.4226,0.8372,1.1936,0.9992,1.2295
ENSG00000018869,0.5614,0.4115,0.4342,0.6387,0.3963,0.3818
ENSG00000019102,0.0036,0.1457,0.0078,0.0411,0.0063,0.0078
ENSG00000019144,41.8091,5.7212,64.1281,25.415,32.905,47.5984
ENSG00000019169,0.002,0.3504,0.0004,0.0016,0.0109,0.0151
ENSG00000019186,0.0431,0.0361,0.0414,0.0247,0.0088,0.0233
ENSG00000019485,0.6969,0.8126,0.6494,0.5622,0.3421,0.3031
ENSG00000019505,0.5342,2.0499,0.233,0.3837,0.2084,0.1281
ENSG00000019549,0.0665,0.1346,0.0898,0.0339,0.0395,0.0178
ENSG00000019582,2.857,5.1097,1.6092,2.197,4.554,4.6318
ENSG00000019991,0.102,0.4464,0.1324,0.3692,0.0796,0.4119
ENSG00000019995,4.0053,3.2046,3.3119,5.0596,3.0464,3.2103
ENSG00000020129,1.8528,10.5271,2.5773,2.6965,2.1861,1.5733
ENSG00000020181,0.0266,0.3255,0.0681,0.0802,0.0292,0.0124
ENSG00000020219,0.006,0.0072,0.0029,0.0023,0.001,0.0008
ENSG00000020256,2.052,1.3237,1.7896,1.8447,1.299,2.7479
ENSG00000020426,1.9638,2.5129,1.8094,1.8057,2.0041,2.2432
ENSG00000020577,2.7438,4.1335,3.181,3.8566,1.3166,5.9408
ENSG00000020633,0.1332,0.153,0.0953,0.4411,0.3176,0.4008
ENSG00000020922,4.299,4.2559,3.2807,3.9786,3.2903,3.7887
ENSG00000021300,9.3015,3.7395,14.0803,7.9627,19.4,20.4494
ENSG00000021355,2.7824,1.5403,2.3945,2.5262,1.8896,1.8804
ENSG00000021461,0.7231,0.5821,0.713,0.6314,0.5664,0.455
ENSG00000021488,0.4075,0.2758,0.4781,0.2992,0.3084,0.3424
ENSG00000021574,7.9408,4.4816,7.7311,6.3162,6.4901,5.1345
ENSG00000021645,5.9083,5.619,5.1982,4.6713,5.5422,10.0956
ENSG00000021762,0.5735,0.443,0.5507,0.1995,0.3759,0.5438
ENSG00000021776,3.3508,4.0807,3.2867,4.1392,4.1947,2.4352
ENSG00000021826,0.821,0.6536,0.8215,0.5971,0.7659,0.847
ENSG00000021852,0.0004,0.0072,0.0004,0.001,0.0003,0.0008
ENSG00000022267,0.7002,3.3523,0.7011,0.8247,0.6877,1.1894
ENSG00000022277,2.6594,1.4079,3.6479,1.9726,4.955,4.644
ENSG00000022355,0.9479,7.7661,0.3868,0.8374,0.8552,0.1837
ENSG00000022556,0.4275,0.6334,0.486,0.4311,0.3327,0.3611
ENSG00000022567,0.1809,1.8028,0.1267,0.3034,0.1606,0.1725
ENSG00000022840,3.4153,2.7468,3.4324,4.2054,4.8282,3.9653
ENSG00000022976,2.3826,1.4252,2.4721,2.3654,1.7291,1.6841
ENSG00000023041,1.025,1.0546,0.9114,1.6873,1.3021,0.8187
ENSG00000023171,1.0842,4.7613,0.9432,1.0829,0.6667,0.6323
ENSG00000023191,1.3956,0.4073,1.6863,1.3779,3.1523,2.4094
ENSG00000023228,6.3601,6.9052,5.6687,7.9902,6.0499,5.4431
ENSG00000023287,8.8663,14.1268,6.1055,13.0112,8.5485,9.1631
ENSG00000023318,2.2378,2.8179,1.8988,3.4743,2.9398,1.8162
ENSG00000023330,0.5839,0.5797,0.4498,0.4586,0.5703,2.4363
ENSG00000023445,1.0511,1.4206,1.3327,1.576,1.5978,1.7187
ENSG00000023516,11.6256,14.8732,10.0472,9.0775,8.3059,6.6806
ENSG00000023572,2.484,2.524,2.3213,2.8219,4.291,3.3252
ENSG00000023608,2.1071,1.5117,1.908,1.8868,2.6179,1.8427
ENSG00000023697,0.4808,0.2085,0.476,0.2245,0.7897,1.0969
ENSG00000023734,1.3214,1.6958,1.1526,1.4967,2.8654,3.9883
ENSG00000023839,0.3908,0.2268,0.3388,0.7045,0.4889,0.3978
ENSG00000023892,0.2414,0.24,0.0849,0.1305,0.1636,0.0732
ENSG00000023902,0.7516,1.5676,0.4096,0.5473,0.7673,0.6802
ENSG00000023909,1.2784,2.2189,1.0937,1.381,0.8868,1.693
ENSG00000024048,6.2607,6.6673,5.8426,14.1992,9.6756,11.5966
ENSG00000024422,0.443,1.3881,0.766,0.5775,0.529,0.8172
ENSG00000024526,0.4296,0.2692,0.9072,0.4388,0.4323,0.2184
ENSG00000024862,1.0254,1.141,0.7089,0.83,0.811,0.6708
ENSG00000025039,1.1966,1.6765,0.9304,3.2519,2.6555,3.1238
ENSG00000025156,1.0603,1.1144,0.859,0.9122,1.185,1.9049
ENSG00000025293,3.5253,3.4104,3.6189,6.6181,6.5117,4.6766
ENSG00000025423,0.3104,0.1238,0.155,0.2076,1.0551,0.402
ENSG00000025434,0.4032,0.4415,0.493,0.5883,0.631,0.3431
ENSG00000025708,0.609,3.425,0.5152,0.5885,1.1134,1.5434
ENSG00000025770,1.9851,1.6112,2.1072,2.5143,2.7104,3.1826
ENSG00000025772,0.1938,0.5432,0.1488,0.4553,0.3793,0.3513
ENSG00000025796,6.7184,4.106,5.1206,3.8371,5.4037,4.7184
ENSG00000025800,5.4587,4.1063,5.741,7.3501,9.0254,8.6019
ENSG00000026025,0.8096,5.9788,3.148,2.0309,1.9694,7.6608
ENSG00000026036,0.1432,0.1887,0.3775,0.2502,0.0988,0.091
ENSG00000026103,0.296,0.7555,0.3033,0.3105,0.2154,1.1387
ENSG00000026297,2.5585,3.2535,1.7088,1.4892,2.6154,2.887
ENSG00000026508,1.0259,1.2364,3.3112,0.8908,0.3506,3.9313
ENSG00000026559,0.6024,1.2195,0.6171,0.6948,0.398,0.8924
ENSG00000026652,17.8878,2.9045,15.3858,7.062,7.8178,8.4925
ENSG00000026751,0.3667,0.2687,0.3272,0.3595,0.3213,0.3953
ENSG00000026950,0.7615,0.485,0.6478,0.4976,0.4689,0.4929
ENSG00000027001,0.5978,0.4868,0.4085,0.1848,0.2327,0.2351
ENSG00000027075,0.5619,0.9966,0.6846,0.875,0.4584,0.6183
ENSG00000027644,0.0044,0.0556,0.0111,0.0023,0.001,0.0029
ENSG00000027697,4.0578,2.0381,3.5864,3.1673,6.0998,11.8365
ENSG00000027847,0.5324,0.3597,0.8098,0.3093,0.5037,0.2712
ENSG00000027869,0.0302,0.0403,0.0357,0.0095,0.0164,0.0312
ENSG00000028116,3.9405,0.6228,3.6904,3.5918,3.9656,4.5426
ENSG00000028137,0.7548,1.5615,0.8095,0.812,0.7083,2.4262
ENSG00000028203,6.8037,5.2337,6.5622,4.7877,5.0197,5.4755
ENSG00000028277,0.7588,2.6183,0.3678,0.7886,0.8483,0.4421
ENSG00000028310,4.7597,2.7634,7.6533,5.43,5.1808,5.0763
ENSG00000028528,11.6552,3.1592,12.4836,9.5692,8.3001,10.9696
ENSG00000028839,0.7905,1.3185,0.7018,1.4945,1.2572,0.9902
ENSG00000029153,1.1377,2.0992,0.8774,1.2082,0.7259,1.7073
ENSG00000029363,14.1993,13.2803,10.2097,16.3128,12.1496,25.7234
ENSG00000029364,1.6146,1.354,1.4513,1.338,1.5548,0.8622
ENSG00000029534,0.3782,0.8944,0.2362,0.3894,0.174,0.1966
ENSG00000029559,0.0109,0.003,0.0152,0.0332,0.0125,0.0075
ENSG00000029639,1.2723,1.3945,1.1929,0.9043,1.8715,1.1552
ENSG00000029725,6.8666,6.8722,5.4111,6.8935,5.8315,5.6173
ENSG00000029993,0.3583,0.4827,0.2709,0.1899,0.2502,0.125
ENSG00000030066,1.4651,0.8815,1.2857,1.9821,1.721,2.1145
ENSG00000030110,0.3403,0.3583,0.3244,0.2036,0.2594,0.1871
ENSG00000030304,0.7774,0.6009,0.6458,0.4428,0.1716,0.0964
ENSG00000030419,4.8525,2.3176,6.6886,7.8877,6.6116,5.9192
ENSG00000030582,1.2787,1.283,1.1148,1.4645,2.8326,1.7977
ENSG00000031003,7.3676,5.6419,6.0954,7.9247,7.391,6.6834
ENSG00000031081,0.7935,1.2804,0.7173,0.9322,0.3244,0.729
ENSG00000031691,0.7379,0.2935,0.599,0.6104,1.3455,1.1958
ENSG00000031698,3.6249,2.1545,3.3248,2.4993,3.3149,3.8598
ENSG00000031823,1.5059,1.3036,1.8933,2.8183,1.7452,1.6215
ENSG00000032219,7.1213,6.0354,4.4622,8.9009,7.7358,9.6924
ENSG00000032389,0.6194,0.6825,0.5548,0.4697,0.4345,0.5855
ENSG00000032444,2.314,1.896,2.7378,2.9268,3.7985,3.7238
ENSG00000032742,3.4673,2.7725,3.3575,3.7107,4.1026,4.0887
ENSG00000033011,1.0379,1.0782,0.9934,1.1133,0.7594,0.8199
ENSG00000033030,4.5542,3.4112,3.5493,6.9425,4.5749,4.0894
ENSG00000033050,1.6058,1.3113,1.3942,1.5401,1.7234,0.9862
ENSG00000033100,0.4078,0.5071,0.5572,0.4609,0.5299,0.1908
ENSG00000033122,6.6466,10.6757,6.2638,7.3,5.8312,4.0139
ENSG00000033170,27.9818,11.6551,34.5292,29.5882,65.5311,43.2328
ENSG00000033178,9.095,4.972,7.3752,10.9604,11.1484,18.5002
ENSG00000033327,4.7904,1.6457,6.8108,4.3756,4.6662,3.7182
ENSG00000033627,8.6232,9.1104,8.8821,9.7493,8.7209,14.6698
ENSG00000033800,3.1844,5.3713,3.3751,4.562,4.3866,3.5106
ENSG00000033867,1.7139,3.9807,0.9967,1.7781,1.332,2.3702
ENSG00000034053,0.1582,0.3232,1.3042,0.7914,0.0964,0.2706
ENSG00000034152,0.2809,0.6689,0.1964,0.5375,0.3894,2.6367
ENSG00000034239,0.0367,3.0701,0.1456,0.0976,0.0322,0.0425
ENSG00000034510,1.6309,8.1249,2.1717,3.7719,7.1775,13.602
ENSG00000034533,0.9604,0.628,0.8117,2.0689,0.9328,0.724
ENSG00000034677,3.4785,6.8092,5.3024,3.0054,1.8999,3.0914
ENSG00000034693,1.2077,0.7966,1.1445,1.2209,1.0133,0.9068
ENSG00000034713,5.1674,2.8106,5.6914,3.5923,14.2854,12.0917
ENSG00000034971,0.0036,0.0038,0.0037,0.001,0.0001,0.0002
ENSG00000035115,7.6429,4.032,7.1912,9.9017,6.4846,4.7453
ENSG00000035141,0.5373,0.7148,0.4665,0.4116,0.4491,0.5208
ENSG00000035403,0.9359,2.5107,1.3151,1.2568,1.0914,1.6254
ENSG00000035499,0.2208,0.162,0.285,0.353,0.2845,0.2127
ENSG00000035664,6.8295,2.4717,7.0954,4.9321,5.6662,7.0601
ENSG00000035681,1.3577,1.5667,1.3272,1.423,1.0414,2.2048
ENSG00000035687,6.4184,1.909,4.6548,6.6036,6.8193,3.5016
ENSG00000035720,0.0149,0.0251,0.0193,0.0904,0.0352,0.0093
ENSG00000035862,11.0485,2.9852,7.3008,6.8406,9.3754,13.4634
ENSG00000035928,9.765,3.6768,8.2425,9.0089,12.1699,15.0047
ENSG00000036054,2.4571,1.8513,2.2391,2.8773,3.0149,2.5484
ENSG00000036257,3.5694,3.7385,4.0734,4.0874,4.4986,4.1395
ENSG00000036448,0.0606,0.4377,0.0636,0.0843,0.017,0.0035
ENSG00000036473,0.0052,0.0115,0.0029,0.0043,0.0006,0.0011
ENSG00000036530,6.3238,7.2865,5.0278,6.2034,4.5906,4.0256
ENSG00000036549,7.415,3.9284,5.8493,7.4673,5.2754,4.9446
ENSG00000036565,0.1577,0.2011,0.3395,0.2261,0.0745,0.1137
ENSG00000036672,1.4609,1.9455,1.4297,0.9162,1.7016,1.1718
ENSG00000036828,1.9716,1.6108,2.6687,1.8645,1.3051,1.0857
ENSG00000037042,1.3518,1.2605,1.3343,1.443,2.6193,2.6615
ENSG00000037241,0.4874,0.4516,0.444,0.276,1.2629,0.7676
ENSG00000037280,0.124,0.2487,0.1411,0.315,0.0943,0.0762
ENSG00000037474,2.616,1.2796,2.1995,1.5761,1.8698,1.2903
ENSG00000037637,2.4952,2.3846,2.8704,3.3478,2.7273,2.9176
ENSG00000037749,1.0202,1.2387,1.3498,1.236,0.7394,0.5204
ENSG00000037757,2.9117,1.9907,3.1832,2.7462,3.5682,3.3561
ENSG00000037897,0.102,0.1185,0.0897,0.0628,0.2026,0.0477
ENSG00000037965,0.006,0.0327,0.0012,0.0082,0.0015,0.0108
ENSG00000038002,1.5552,0.1491,1.342,0.3705,0.6109,0.7871
ENSG00000038210,0.6305,0.2769,0.4351,0.5598,0.574,1.4645
ENSG00000038219,22.3582,15.4353,16.7792,32.1713,18.9419,17.2785
ENSG00000038274,1.878,1.9483,1.6697,1.9814,2.113,3.2814
ENSG00000038295,0.06,0.1491,0.0545,0.1154,0.0338,0.0199
ENSG00000038358,1.2642,1.187,1.4117,1.7866,2.0101,2.673
ENSG00000038382,4.1282,7.75,2.8832,4.5841,2.3204,4.8386
ENSG00000038427,12.4799,8.2499,13.0852,17.0577,5.6057,11.7905
ENSG00000038532,2.312,2.7239,2.886,2.7232,2.4422,1.7627
ENSG00000038945,1.711,5.7362,1.7523,1.8868,1.4938,2.181
ENSG00000039068,2.2703,1.0419,1.9864,1.8287,2.1322,1.8604
ENSG00000039123,5.6617,3.5795,5.2773,6.9625,6.2255,5.2513
ENSG00000039139,0.1503,6.0354,0.2899,0.2265,0.0977,0.2478
ENSG00000039319,53.5836,14.5014,35.9176,24.2221,16.9793,18.4051
ENSG00000039523,0.8975,3.6588,1.4961,1.475,1.1339,0.8401
ENSG00000039537,0.0004,0.0471,0.0078,0.0115,0.0033,0.0008
ENSG00000039560,2.296,1.2982,1.8441,4.3694,1.418,2.044
ENSG00000039600,0.0262,0.0125,0.0275,0.0148,0.0685,0.0422
ENSG00000039650,1.1407,0.893,1.4933,1.1415,1.0802,0.7118
ENSG00000039987,0.4688,0.2236,0.3838,0.2481,0.2144,0.2303
ENSG00000040199,3.2101,3.4735,3.0159,2.5548,2.2483,2.5265
ENSG00000040275,0.6428,0.6765,0.4965,0.6512,0.5669,0.1722
ENSG00000040341,2.6612,5.399,2.3382,2.8394,2.3642,2.9348
ENSG00000040487,0.6387,0.5008,0.5883,0.4713,0.4052,0.4464
ENSG00000040531,1.0963,0.5888,1.0982,1.4196,1.1399,1.1011
ENSG00000040608,0.0689,0.4905,0.0677,0.12,0.1522,0.1783
ENSG00000040633,0.484,0.6332,0.5014,0.401,0.7691,0.3373
ENSG00000040731,0.5693,1.8107,0.4419,1.1174,0.5723,0.4661
ENSG00000040933,1.9545,4.3078,2.1392,2.7044,1.6386,2.5097
ENSG00000041353,0.1834,0.5874,0.0783,0.285,0.1213,0.0525
ENSG00000041357,2.5151,2.3959,2.3585,3.1597,3.7752,2.6797
ENSG00000041515,0.1926,0.3799,0.1261,0.1529,0.0827,0.1046
ENSG00000041802,1.8576,1.2118,1.8137,2.8013,2.2418,1.3256
ENSG00000041880,0.394,0.3994,0.2853,0.1932,0.197,0.094
ENSG00000041982,1.1798,0.5308,1.9031,0.5767,0.3167,0.4395
ENSG00000041988,0.6451,0.3744,0.6075,0.7639,1.0397,1.106
ENSG00000042062,0.2175,0.5102,0.2937,0.593,0.2138,0.1591
ENSG00000042088,0.9013,0.8475,0.8345,0.8323,1.0917,1.5023
ENSG00000042286,0.8086,0.6947,0.7594,0.7928,0.5841,0.7959
ENSG00000042304,1.0202,0.6455,0.8999,0.9513,0.9949,1.0956
ENSG00000042317,1.6657,2.2617,1.639,1.2336,1.3922,1.5196
ENSG00000042429,6.7654,5.6925,6.7862,8.3955,7.0976,8.5872
ENSG00000042445,1.5516,0.5377,1.1892,0.7126,1.3945,1.7321
ENSG00000042493,0.0955,0.4217,0.1652,0.3198,0.342,0.2146
ENSG00000042753,1.024,1.3425,1.8988,1.0733,4.9575,3.0159
ENSG00000042781,0.0721,0.5576,0.1546,0.2337,0.0958,0.0836
ENSG00000042813,0.0222,0.0268,0.0086,0.0207,0.0035,0.0035
ENSG00000042832,0.0383,0.1474,0.0243,0.026,0.021,0.0233
ENSG00000042980,1.8413,1.8278,0.8572,0.7319,0.9506,2.1014
ENSG00000043039,0.4245,0.4948,0.3536,0.4124,0.2945,0.3675
ENSG00000043093,6.6831,4.0748,7.6514,9.3917,13.3026,5.8891
ENSG00000043143,3.0723,2.2032,3.1752,6.9286,5.3113,4.335
ENSG00000043355,0.2618,0.614,0.239,0.1988,0.1254,0.2118
ENSG00000043462,0.1406,0.5585,0.0898,0.1811,0.1909,0.1896
ENSG00000043514,1.566,1.3613,1.3745,1.8737,1.3786,1.8306
ENSG00000043591,0.5533,0.9151,0.354,0.5897,0.4969,0.7946
ENSG00000044012,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000044090,0.3875,0.5324,0.4429,0.7123,0.5882,0.3656
ENSG00000044115,10.2216,4.5622,12.2811,14.6814,13.5196,23.0925
ENSG00000044446,1.8228,1.1835,1.9262,2.0326,2.0552,1.931
ENSG00000044459,2.6816,3.1607,2.5944,3.1074,2.0706,2.6199
ENSG00000044524,0.0923,0.5735,0.0808,0.1946,0.0607,0.1422
ENSG00000044574,9.7092,7.8364,6.9656,7.8492,14.736,35.3468
ENSG00000046604,0.2915,0.3882,0.3114,0.2609,0.2729,0.3824
ENSG00000046647,0.8354,0.5135,0.8467,0.4855,0.3546,1.0561
ENSG00000046651,6.6312,4.2939,4.8113,8.2882,6.664,9.3237
ENSG00000046653,101.5517,24.5641,75.9097,52.8463,190.5749,165.8716
ENSG00000046774,0.0004,0.003,0.0004,0.0003,0.0001,0.0002
ENSG00000046889,11.3774,6.2113,10.1686,6.786,5.0671,5.9567
ENSG00000047056,1.5567,1.8728,1.6059,1.6466,1.3601,1.7954
ENSG00000047188,5.1321,5.8556,4.2776,9.3269,5.8005,7.741
ENSG00000047230,1.4935,0.9782,1.8441,1.7447,0.9332,1.1388
ENSG00000047249,1.8611,2.6763,1.5508,2.3289,2.3613,1.8903
ENSG00000047315,2.9033,2.2191,2.1529,2.7071,3.0354,4.7258
ENSG00000047346,6.317,4.436,6.2294,7.5281,7.8043,5.4079
ENSG00000047365,32.5712,8.5776,22.1821,26.3603,29.9126,26.1642
ENSG00000047410,9.715,10.57,6.6378,15.5406,9.8213,9.5029
ENSG00000047457,0.7536,5.9163,2.6071,2.5546,0.8264,4.4163
ENSG00000047578,2.8298,1.2279,3.3285,2.6357,2.2382,1.6151
ENSG00000047579,0.5146,0.663,0.5146,0.4757,0.8543,1.2315
ENSG00000047597,0.085,0.364,0.1128,0.0766,0.0526,0.0757
ENSG00000047617,0.0488,0.1635,0.0734,0.1062,0.0386,0.0437
ENSG00000047621,2.0703,2.2261,2.2536,3.3966,2.2272,1.0654
ENSG00000047634,1.2365,0.4897,0.8245,0.4199,0.8127,4.5237
ENSG00000047644,3.1015,1.9848,2.7705,2.5394,2.4625,2.9723
ENSG00000047648,0.2454,0.5721,0.3104,0.2712,0.1265,0.153
ENSG00000047662,1.9906,2.7722,1.1927,3.1534,2.1046,5.5626
ENSG00000047849,9.8333,14.4819,9.8298,14.0189,9.6121,13.5145
ENSG00000047932,3.9017,2.5175,3.5432,4.7311,5.6454,4.6218
ENSG00000047936,0.006,0.3233,0.0045,0.0345,0.0282,0.0047
ENSG00000048028,1.9018,2.6061,1.9274,1.6479,1.5881,1.4559
ENSG00000048052,2.8246,1.6658,1.826,3.289,3.3112,2.6267
ENSG00000048140,0.3123,0.6145,0.3456,0.5717,0.6564,0.4192
ENSG00000048162,0.4576,0.3013,0.412,0.4293,0.5729,0.4806
ENSG00000048342,3.6126,4.5254,3.4163,8.8578,3.5105,2.9163
ENSG00000048392,1.2083,1.4929,0.9518,0.6879,0.8009,1.1837
ENSG00000048405,3.6193,2.9742,3.1264,4.5834,3.1899,3.5906
ENSG00000048462,0.0096,0.0951,0.0058,0.0864,0.0091,0.0134
ENSG00000048471,5.9833,1.9728,5.9376,4.2293,5.239,3.5726
ENSG00000048540,2.3654,12.1137,3.2269,2.634,1.0803,1.0553
ENSG00000048544,2.3619,1.7381,2.3073,2.2893,3.1068,2.2397
ENSG00000048545,0.002,0.0183,0.0029,0.0043,0.0017,0.0005
ENSG00000048649,11.0083,10.5552,8.0586,13.16,11.3584,8.3615
ENSG00000048707,7.348,8.0998,6.1214,6.9457,4.4235,5.5973
ENSG00000048740,3.2711,27.278,3.1518,5.2093,3.006,4.2338
ENSG00000048828,5.6738,4.8158,4.4006,6.3352,5.0477,4.9039
ENSG00000048991,4.5101,9.0508,4.1303,4.0101,3.8095,3.2742
ENSG00000049089,7.5985,0.6664,5.0288,2.5979,6.2367,7.6132
ENSG00000049130,0.1648,1.6032,0.2489,0.2922,0.067,0.1862
ENSG00000049167,1.2572,1.0993,1.2072,1.2569,1.0335,0.9269
ENSG00000049192,0.135,0.2102,0.1595,0.1128,0.1462,0.3413
ENSG00000049239,3.7285,2.4242,4.2648,3.0677,2.2482,2.4385
ENSG00000049245,3.5288,1.4694,3.2682,3.5196,4.4453,3.9632
ENSG00000049246,7.0663,3.6955,5.4693,4.01,3.2126,5.7132
ENSG00000049247,0.0337,0.0563,0.0266,0.1845,0.0449,0.0043
ENSG00000049249,3.4331,2.3181,4.031,2.9338,3.2446,3.3903
ENSG00000049283,0.0762,0.1125,0.1603,0.1049,0.1,0.1214
ENSG00000049323,0.7234,1.1216,1.0615,0.2765,0.5238,0.4948
ENSG00000049449,2.3261,2.1663,2.6106,3.3785,2.8648,3.6163
ENSG00000049540,2.6983,2.1209,2.907,1.7896,1.7316,2.988
ENSG00000049541,0.5157,0.6229,0.5363,0.5665,0.625,1.0208
ENSG00000049618,20.949,15.6701,21.94,26.1892,17.237,23.7596
ENSG00000049656,2.184,1.3688,1.4877,3.8635,2.5935,1.9278
ENSG00000049759,10.1373,13.6149,3.9999,6.4849,7.8287,23.2988
ENSG00000049768,0.0202,0.0454,0.0411,0.0251,0.017,0.0104
ENSG00000049769,1.5544,0.6282,1.6162,1.6923,2.3994,2.2391
ENSG00000049860,0.6342,0.8102,0.5208,1.3247,0.8919,1.4366
ENSG00000049883,3.0241,1.7763,3.1281,2.8744,2.4688,1.4322
ENSG00000050030,0.4676,2.0994,0.2353,0.4126,0.2316,0.26
ENSG00000050130,2.6128,1.5572,2.0867,2.9209,3.861,2.4041
ENSG00000050165,1.4842,9.1926,2.0029,1.1449,1.4,1.2561
ENSG00000050327,0.0617,0.1236,0.0494,0.0691,0.0029,0.0304
ENSG00000050344,2.3414,1.5108,2.5214,5.8837,1.5803,3.9302
ENSG00000050393,2.1763,2.234,2.0687,1.8355,2.5772,2.2112
ENSG00000050405,7.0945,1.2569,6.5016,1.5647,2.1181,2.6684
ENSG00000050426,3.2275,2.68,3.1104,2.0497,2.1978,2.3941
ENSG00000050438,14.7929,9.557,5.6206,5.3144,6.1366,6.7903
ENSG00000050555,0.4998,0.6071,0.4844,0.3698,0.3246,0.3834
ENSG00000050628,0.0481,0.0875,0.0243,0.1011,0.0354,0.0414
ENSG00000050730,0.5281,0.5344,0.5044,0.5432,0.4856,0.5415
ENSG00000050748,3.0375,4.2503,2.5316,2.6484,2.1725,2.6888
ENSG00000050767,0.0246,0.1813,0.0152,0.0148,0.0358,0.0139
ENSG00000050820,2.3677,0.4385,1.9893,3.2709,3.4871,3.9228
ENSG00000051009,1.0885,0.9509,1.2428,1.0542,0.8806,0.2691
ENSG00000051108,3.0197,4.4,3.0407,4.3303,7.0294,13.6956
ENSG00000051128,1.494,1.1285,1.444,1.4246,2.2476,3.4812
ENSG00000051180,0.3535,0.2555,0.3806,0.573,0.3343,0.3556
ENSG00000051341,0.3957,1.0348,0.3083,0.4455,0.3387,0.2521
ENSG00000051382,2.9807,4.2725,2.6924,3.3394,2.5778,3.689
ENSG00000051523,0.3189,1.3044,0.3298,0.7772,1.8321,1.4033
ENSG00000051596,0.3923,0.4233,0.4223,0.492,0.5468,0.3549
ENSG00000051620,0.7567,1.7203,1.0822,1.6967,1.0026,0.7954
ENSG00000051825,5.0108,7.0946,4.6692,5.3761,4.2941,5.0015
ENSG00000052126,7.4723,15.762,10.3952,8.0498,5.3325,6.4362
ENSG00000052344,0.3192,0.2005,0.4718,0.3715,0.5322,0.3684
ENSG00000052723,2.4657,1.8681,2.2019,2.2875,2.7939,1.7986
ENSG00000052749,1.4148,2.1119,1.5664,1.515,1.3068,1.1848
ENSG00000052795,6.4865,5.0455,6.6579,6.5822,5.1027,5.948
ENSG00000052802,4.1703,1.6848,2.784,1.5716,4.6318,49.2746
ENSG00000052841,7.1314,9.7721,7.7238,7.5972,4.4005,4.4951
ENSG00000052850,0.0133,0.1253,0.0242,0.0128,0.0139,0.0002
ENSG00000053108,0.3233,0.7997,0.403,0.3484,0.211,0.1911
ENSG00000053254,3.172,5.5919,2.8249,3.6018,2.8695,3.3207
ENSG00000053328,0.0367,0.121,0.0488,0.0391,0.0168,0.0203
ENSG00000053371,0.4526,0.4808,0.5134,0.3615,1.8201,1.3229
ENSG00000053372,1.0654,0.8754,1.1391,0.9334,1.1895,0.8476
ENSG00000053438,0.3088,2.3813,0.2184,0.4159,0.3407,0.1223
ENSG00000053501,2.6494,1.6972,3.15,3.304,3.6339,3.1977
ENSG00000053524,6.1815,6.9625,7.5896,7.0037,4.4891,4.7413
ENSG00000053702,1.5941,0.8084,1.459,1.1321,1.8424,1.0823
ENSG00000053747,0.1883,0.6621,0.2203,0.2248,0.1195,0.2997
ENSG00000053770,3.4089,5.7942,3.0493,7.2927,4.0349,2.5262
ENSG00000053900,3.2906,2.2938,2.4958,2.6151,2.8249,3.7613
ENSG00000053918,0.1261,0.1498,0.0742,0.0731,0.0836,0.0606
ENSG00000054116,1.2519,1.2571,1.1954,1.074,1.5364,1.0368
ENSG00000054118,4.3503,5.3978,3.9102,5.0376,5.5583,4.9326
ENSG00000054148,2.758,2.1873,3.8828,1.8179,9.8656,7.8496
ENSG00000054179,0.2301,0.849,0.4145,0.0615,0.015,0.0961
ENSG00000054219,0.3507,0.5553,0.2986,0.2999,0.2787,0.26
ENSG00000054267,15.8953,9.1545,11.982,18.3054,16.2893,28.4312
ENSG00000054277,0.1281,0.5814,0.1631,0.1257,0.1259,0.0589
ENSG00000054282,7.004,2.9446,7.423,6.2226,7.1031,6.4112
