gene,GSM5470483,GSM5470484,GSM5470485,GSM5470486,GSM5470487,GSM5470488,GSM5903107,GSM5903108,GSM5903109,GSM5903110,GSM5903111,GSM5903112,GSM5903113,GSM5903114
ENSG00000165899,0.0394,0.1316,0.011,0.2229,0.185,0.0339,0.0219,0.0278,0.1049,0.0255,0.0344,0.0417,0.0301,0.0134
ENSG00000165905,0.0131,0.0063,0.0026,0.001,0.0028,0.0005,0.0012,0.0003,0.0057,0.0003,0.0004,0.0004,0.0003,0.0053
ENSG00000165912,1.1585,0.7614,1.0604,0.3071,0.6213,0.8021,0.7422,0.7152,0.5213,1.1983,1.5792,0.9864,0.8354,0.8437
ENSG00000165914,4.4796,5.77,6.8115,6.4511,5.0973,6.4457,4.2973,5.2318,5.1606,5.0736,5.9638,5.0423,5.1464,7.8553
ENSG00000165915,0.8389,0.944,0.5733,0.6457,0.7586,0.7152,0.958,1.0078,1.1328,1.3003,1.081,1.009,0.9411,0.8809
ENSG00000165916,2.3447,1.9406,1.2576,1.6365,1.3957,1.3783,3.3222,1.8752,2.0413,2.2743,2.5955,2.4825,2.0472,1.2362
ENSG00000165917,0.0472,0.0241,0.0362,0.1217,0.0264,0.0432,0.0606,0.0079,0.0147,0.0289,0.0221,0.0157,0.007,0.047
ENSG00000165923,0.3877,0.2049,0.1768,0.3379,0.245,0.4479,0.1558,0.1419,0.1682,0.131,0.1811,0.1698,0.1968,0.183
ENSG00000165929,0.0857,0.0448,0.1007,0.5632,0.1708,0.0798,0.0337,0.072,0.0992,0.008,0.0266,0.1739,0.146,0.0227
ENSG00000165934,3.9571,4.0867,5.958,6.4727,4.3252,5.9185,4.9803,4.4008,3.6666,4.3721,4.5146,4.5782,5.2293,5.5949
ENSG00000165935,0.0055,0.0853,0.0057,0.0469,0.054,0.0096,0.0715,0.0075,0.1049,0.0023,0.0011,0.0269,0.0093,0.0263
ENSG00000165943,1.6476,2.0651,2.0965,1.3113,2.1972,1.3743,2.1472,1.8433,2.6873,2.2822,1.8608,1.4921,1.2851,2.1473
ENSG00000165948,0.9584,0.2289,0.313,0.3539,0.2498,0.1286,0.6603,0.2133,0.3355,0.3546,0.246,0.3251,0.2565,0.1007
ENSG00000165949,4.682,0.46,1.0638,7.0435,2.2312,1.0858,5.7845,0.9244,0.9762,0.9365,1.3839,1.2335,2.4564,0.4698
ENSG00000165953,0.0009,0.0004,0.0005,0.001,0.0028,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000165959,5.1894,8.7014,20.1648,7.5897,8.181,19.9802,1.9839,15.5646,7.6609,21.3244,16.98,9.406,25.7005,26.074
ENSG00000165966,0.3228,0.35,0.0485,0.0564,0.4759,0.3058,0.3808,0.3165,0.6306,0.3071,0.1566,0.2551,0.2167,0.2173
ENSG00000165970,0.0009,0.0392,0.0037,0.0488,0.0371,0.0015,0.0021,0.0108,0.0439,0.001,0.0033,0.0035,0.0024,0.0198
ENSG00000165972,0.6755,1.0885,1.3866,1.0324,0.7306,1.8844,0.3776,0.9385,0.4664,1.1543,0.9526,1.1056,0.7663,2.7681
ENSG00000165973,0.0295,0.501,0.032,0.1045,0.2849,0.114,0.0418,0.1041,0.4845,0.0695,0.0278,0.0842,0.0329,0.137
ENSG00000165983,0.268,0.6146,0.1007,0.2979,0.6164,0.0824,0.423,0.3028,1.0725,0.2263,0.0559,0.3395,0.1158,0.2553
ENSG00000165985,0.002,0.0332,0.0016,0.0297,0.0534,0.0025,0.0062,0.0088,0.0694,0.0017,0.0011,0.0323,0.0093,0.0109
ENSG00000165995,3.1256,6.1525,4.3064,4.574,5.1086,4.2481,3.2308,4.1149,5.194,4.0099,4.4201,4.3508,4.093,6.2495
ENSG00000165996,1.1492,1.1321,1.8218,1.4924,1.0895,1.8443,0.5281,1.1302,0.5876,1.649,2.1046,1.2175,1.2121,1.6264
ENSG00000165997,0.7876,0.909,3.9564,1.6808,1.1087,3.4395,1.4319,0.9797,1.1717,0.8617,1.2387,0.9147,1.0974,1.335
ENSG00000166002,0.7537,0.2008,0.5077,1.0801,0.4686,0.3525,0.6419,0.8825,0.3054,0.3948,0.7164,0.3422,0.2777,0.1428
ENSG00000166004,1.8469,3.3455,2.3647,3.3292,3.7606,3.5767,2.3853,3.58,4.0775,2.9005,3.6998,3.4124,3.5428,3.7535
ENSG00000166006,0.1635,0.934,0.3697,0.5006,1.4249,0.9533,0.2241,0.5515,2.5813,0.2137,0.2153,0.2848,0.197,0.6075
ENSG00000166007,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0122,0.0003,0.0018,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166012,15.8792,13.7058,38.1896,11.149,20.4573,32.9598,13.9523,23.4422,15.4656,16.75,23.4442,12.9492,21.1018,17.2339
ENSG00000166013,0.0003,0.0004,0.0005,0.0121,0.0047,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166016,0.1957,0.6481,0.3302,0.5061,0.2712,0.608,0.3113,0.3911,0.4838,0.4052,0.5222,0.3789,0.5257,0.3727
ENSG00000166024,0.7468,0.705,0.6212,0.7272,0.8436,0.5755,0.842,1.0108,0.4941,0.9805,0.9404,0.9914,1.0042,1.0367
ENSG00000166025,1.2195,0.3183,0.7659,1.9021,0.5953,0.7822,1.4901,0.388,0.712,0.2463,0.2344,1.1241,0.4461,0.3049
ENSG00000166033,11.5762,9.9156,6.7012,3.0641,9.4292,11.8884,7.3222,14.3734,5.776,23.9369,21.4326,8.4732,8.5699,20.3237
ENSG00000166035,0.1099,0.2035,0.255,0.4297,0.1649,0.2229,0.1238,0.1507,0.1253,0.132,0.1659,0.1136,0.0865,0.2512
ENSG00000166037,3.2868,3.6367,5.9816,2.5614,3.0835,3.8839,2.3185,2.7239,2.6244,2.8491,3.1117,3.1251,2.8331,4.5592
ENSG00000166046,2.0918,1.9447,4.3246,1.5967,2.2705,3.5034,0.923,2.6329,1.132,2.1469,3.9788,2.344,4.4422,4.7547
ENSG00000166049,0.0003,0.0004,0.0005,0.043,0.0003,0.0005,0.0045,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166068,2.1464,3.1575,3.6403,3.2201,2.5641,4.9976,3.0699,2.9086,4.1262,2.8686,2.5187,2.9355,2.312,2.668
ENSG00000166069,0.012,0.0063,0.0183,0.0488,0.0078,0.0015,0.012,0.0029,0.0064,0.0235,0.0041,0.0066,0.0073,0.0069
ENSG00000166073,0.2132,0.3433,0.084,0.1732,0.235,0.3634,0.38,0.1653,0.6842,0.1143,0.0581,0.1491,0.102,0.0927
ENSG00000166086,4.7842,6.7409,16.4949,5.3236,5.667,14.8483,4.0872,10.9176,4.876,11.9019,13.3415,7.7125,11.5511,16.153
ENSG00000166090,0.0195,0.0071,0.0037,0.001,0.0103,0.0035,0.0021,0.001,0.003,0.0123,0.0019,0.0339,0.0045,0.0012
ENSG00000166091,6.9211,6.7991,2.8798,0.7969,6.5583,3.9561,0.9456,10.5471,1.6625,11.1991,26.3371,6.805,5.5332,11.2692
ENSG00000166105,0.8338,1.2512,1.4212,1.2371,1.2902,1.6746,0.5926,1.0184,1.183,1.1609,1.2339,0.9525,0.897,1.3349
ENSG00000166106,0.0487,0.0026,0.2175,0.0813,0.0228,0.0005,0.0459,0.0691,0.0144,0.0162,0.0004,0.0253,0.0024,0.0004
ENSG00000166111,0.4305,1.5998,0.6624,1.0394,0.8619,0.8753,0.4257,0.5597,0.8988,0.4044,0.4733,0.617,0.4225,0.8418
ENSG00000166118,0.0003,0.0004,0.0005,0.0163,0.0003,0.0015,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166123,3.8644,2.5085,6.7539,1.7355,2.7084,5.0169,4.9519,2.6491,2.365,3.1435,3.1546,2.8657,2.9858,3.4066
ENSG00000166126,0.0167,0.0205,0.0385,0.0443,0.0228,0.0308,0.0095,0.0382,0.0131,0.0467,0.0524,0.0191,0.0151,0.0573
ENSG00000166128,1.116,1.0134,1.4798,1.4053,1.2841,2.8067,1.6113,1.5276,1.3373,1.7144,1.4016,1.5152,1.3089,1.4774
ENSG00000166130,0.7213,0.6109,0.7885,0.7808,0.5198,0.5843,0.578,0.6861,0.3616,0.5654,0.4204,0.7207,0.3913,0.4493
ENSG00000166133,0.3708,0.4099,0.3156,0.2243,0.3304,0.2873,0.2986,0.3041,0.4045,0.4516,0.5228,0.3535,0.5537,0.4336
ENSG00000166135,1.6499,1.9914,2.6358,2.5275,1.8049,2.5417,1.619,2.0488,1.6573,2.7253,2.4967,2.3313,2.7032,3.2758
ENSG00000166136,10.5864,7.1674,9.8178,5.7618,6.9333,8.6591,14.0886,7.5618,10.3903,10.1461,13.9158,7.2166,7.9475,4.8198
ENSG00000166140,1.0308,0.8317,0.5013,0.5505,0.9814,0.3998,0.9341,1.1874,0.7738,0.8387,1.462,0.8947,1.1036,1.1868
ENSG00000166143,0.0081,0.0064,0.0092,0.0113,0.0131,0.0133,0.0081,0.0065,0.0051,0.0038,0.0043,0.0114,0.0168,0.0129
ENSG00000166145,0.0569,0.0198,0.0652,0.0335,0.019,0.049,0.0426,0.0717,0.0399,0.0586,0.0344,0.0775,0.0771,0.0061
ENSG00000166147,1.726,1.9434,3.0907,0.9941,1.9703,4.1944,1.675,1.9449,1.7002,2.6716,2.0599,2.3732,1.6323,3.4482
ENSG00000166148,0.0825,0.1184,0.3418,0.1596,0.0584,0.466,0.0694,0.1473,0.0753,0.0747,0.1298,0.1117,0.0823,0.1155
ENSG00000166152,0.0032,0.0004,0.0026,0.0201,0.0003,0.0005,0.0037,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000166153,0.2867,0.4243,0.4284,0.4757,0.354,0.4565,0.224,0.3235,0.2124,0.4314,0.5365,0.3977,0.4081,0.4304
ENSG00000166159,0.0076,0.3119,0.0235,0.0316,0.0765,0.0162,0.0686,0.0373,0.2045,0.008,0.0093,0.0308,0.0017,0.0279
ENSG00000166160,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166164,5.6552,4.4152,5.1575,6.682,4.7382,4.8837,9.7232,6.3687,4.1251,5.1092,6.8498,6.5838,6.9827,4.154
ENSG00000166165,67.5839,19.2964,19.8448,11.1649,28.5141,19.7763,48.1718,20.0412,36.1993,39.4529,43.2927,16.6673,30.4882,19.3752
ENSG00000166166,0.5491,0.4961,0.2196,0.3109,0.4484,0.3705,0.6322,0.5044,0.4509,0.5118,0.725,0.5245,0.5416,0.4658
ENSG00000166167,1.8712,1.9854,0.953,1.5258,2.1853,1.1863,1.8966,2.3164,2.0219,1.4249,2.9182,1.7964,2.0147,1.4839
ENSG00000166169,1.0951,1.9131,1.078,0.8541,1.3039,0.9002,0.6141,1.7052,0.9578,1.6097,1.6988,1.9786,1.39,2.1357
ENSG00000166170,2.0554,1.6126,1.4465,1.4385,1.8865,1.4389,1.458,1.783,1.7368,2.7689,1.7586,1.8185,2.1133,1.7393
ENSG00000166171,2.7528,0.3573,0.4991,0.3836,0.7298,0.1744,1.0098,0.1705,0.7761,0.1256,0.1499,0.3527,0.4983,0.1144
ENSG00000166173,3.5079,8.3004,5.348,2.3195,3.6476,6.2707,1.1647,5.9153,3.27,11.3981,11.3519,6.5283,10.0083,6.2528
ENSG00000166181,1.6687,2.3902,1.7969,1.6322,1.9221,1.7815,1.7523,2.3228,2.0715,1.8615,2.2284,2.0524,2.1217,2.1942
ENSG00000166183,0.0291,0.0352,0.0359,0.0691,0.0298,0.038,0.0416,0.0263,0.0608,0.0343,0.0124,0.0353,0.0575,0.0408
ENSG00000166188,0.233,0.2493,0.0412,0.33,0.2643,0.1198,0.3808,0.2406,0.3671,0.2442,0.1958,0.3454,0.3563,0.2084
ENSG00000166189,0.2691,0.1316,0.0308,0.0928,0.1332,0.0207,0.1137,0.1038,0.1338,0.1719,0.0959,0.1717,0.187,0.0651
ENSG00000166192,0.4148,0.4469,0.2672,0.4944,0.3779,0.2265,0.2362,0.3637,0.372,0.4218,0.3511,0.4071,0.3152,0.4329
ENSG00000166197,1.2892,1.3212,1.8783,1.5373,1.241,2.0617,1.4848,1.2592,1.6082,1.0618,1.2424,1.1865,1.6414,0.8518
ENSG00000166199,0.4301,0.4357,0.3803,0.1923,0.3885,0.3078,0.3792,0.3185,0.2296,0.5291,0.5046,0.3322,0.4047,0.5532
ENSG00000166200,2.1582,2.5166,5.2044,2.7419,2.7724,5.3993,2.3397,2.7228,2.4529,3.0327,3.8276,2.1597,3.1272,2.8792
ENSG00000166206,0.8378,4.6386,1.075,1.4177,3.2184,2.6728,1.6541,1.6988,5.348,1.0747,0.9001,1.2928,0.687,1.9508
ENSG00000166211,0.0003,0.0004,0.0005,0.0029,0.0016,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166220,0.0003,0.0004,0.0026,0.001,0.0003,0.0238,0.0004,0.0023,0.0003,0.0103,0.0004,0.0004,0.0003,0.0004
ENSG00000166224,2.3183,1.632,2.2136,2.5494,2.0023,2.1712,3.7548,1.9221,1.5984,2.1167,2.6436,2.6607,2.8938,1.9161
ENSG00000166225,1.4414,1.1423,0.8132,1.0647,1.4707,1.0488,2.1687,1.159,1.3474,1.2108,1.4474,1.7138,1.7734,1.1545
ENSG00000166226,5.3331,2.9454,5.6518,4.7665,3.8798,5.5229,7.3203,3.7492,4.0952,4.1581,3.948,2.5818,5.0999,2.2367
ENSG00000166228,3.0971,0.8196,2.1757,6.2516,1.2161,1.6563,10.3265,0.7322,3.0605,0.7325,0.5807,0.8384,2.7723,0.4334
ENSG00000166233,4.0642,5.8367,6.7595,7.888,5.2315,6.731,4.6521,5.5477,4.8527,6.1223,5.4587,5.62,6.0633,7.864
ENSG00000166246,0.1813,0.0334,0.0038,0.0604,0.1106,0.0036,0.0568,0.0237,0.0556,0.0331,0.0608,0.0568,0.056,0.0567
ENSG00000166250,0.4535,0.5973,0.6678,0.6208,0.6675,0.5572,0.5006,0.5364,0.6627,0.5097,0.5722,0.6983,0.5035,0.8541
ENSG00000166257,0.8144,8.7492,1.1813,1.7926,2.7372,2.7556,1.3388,2.1716,4.3233,1.0141,1.0578,1.5302,0.8604,2.121
ENSG00000166260,3.4375,3.4028,2.5512,1.9489,3.476,2.8457,1.9556,2.5172,2.429,3.5419,4.2183,2.9213,2.946,3.2693
ENSG00000166261,0.2896,0.4856,0.1622,0.3893,0.3785,0.1511,0.5313,0.524,0.4952,0.4363,0.4334,0.3859,0.6577,0.3881
ENSG00000166262,0.9077,0.716,0.4356,0.4842,0.9777,0.4087,0.3812,0.7972,0.2844,0.832,1.2103,0.9024,0.4934,1.068
ENSG00000166263,2.1936,1.6205,1.5229,2.1378,1.8652,1.5482,1.7106,1.4379,1.5289,1.7863,2.0505,1.7669,2.0965,1.9212
ENSG00000166265,0.1927,0.0175,0.1101,2.2261,0.1576,0.2219,1.1887,0.1149,0.1452,0.1865,0.1114,0.2847,0.2278,0.0085
ENSG00000166266,3.7269,3.6222,3.1229,2.5571,3.7199,3.7246,3.3727,3.6728,3.0659,4.3521,4.503,3.2029,4.4389,3.7912
ENSG00000166268,0.0644,0.2419,0.1654,0.066,0.2162,0.1653,0.0583,0.1083,0.1559,0.046,0.0885,0.0853,0.1089,0.2213
ENSG00000166272,1.7502,1.7742,2.0563,2.8649,1.5554,1.5092,2.4913,1.9704,1.6098,2.1846,1.7008,1.9203,1.8329,2.4018
ENSG00000166275,4.7198,2.8952,2.9006,3.1977,3.6515,2.5996,2.8686,3.9404,2.9484,6.1429,5.6419,2.8155,6.132,4.3963
ENSG00000166278,0.0297,0.0285,0.0363,0.0572,0.0204,0.08,0.0268,0.0557,0.0231,0.0361,0.0233,0.03,0.021,0.0708
ENSG00000166289,0.3555,0.4454,0.8038,0.7203,0.361,0.9032,0.275,0.5391,0.3148,0.7682,0.9204,0.4724,0.9176,0.5426
ENSG00000166292,0.1298,0.4744,0.0621,0.1636,0.132,0.1542,0.2998,0.2033,0.2477,0.6371,0.1203,0.0954,0.1324,0.1048
ENSG00000166295,6.6741,4.5064,7.9781,11.873,5.2824,6.306,9.8379,6.3692,5.8896,6.0893,7.3173,5.8332,9.7053,5.3319
ENSG00000166311,0.8728,1.1542,0.4731,0.5348,0.8272,0.794,0.8265,1.612,1.057,2.0318,1.9101,1.2403,1.5066,2.1054
ENSG00000166313,2.7133,5.2547,2.8235,2.9531,3.3892,5.0529,2.5491,6.1735,5.6231,4.9848,7.4563,4.3314,6.5078,6.5453
ENSG00000166317,0.4298,0.5894,0.7012,1.1192,0.5421,0.7871,0.4099,0.4017,0.3528,0.5165,0.4846,0.5264,0.4487,0.7261
ENSG00000166321,0.2907,0.3805,0.1695,0.2344,0.3735,0.2057,0.1865,0.5103,0.2444,0.5171,0.554,0.4537,0.4987,0.4868
ENSG00000166323,0.7421,0.6961,0.3846,0.2806,0.8421,0.416,0.3425,0.8466,0.2044,0.6858,1.1651,0.7795,0.427,0.8441
ENSG00000166326,6.9657,7.2678,7.8403,10.029,7.8935,8.7562,9.293,7.3557,6.7371,6.6518,11.7696,9.344,8.0731,9.4748
ENSG00000166329,0.0009,0.0004,0.0005,0.001,0.0016,0.0005,0.0004,0.0075,0.001,0.005,0.0004,0.0113,0.0003,0.0004
ENSG00000166333,2.1659,1.1872,2.4046,3.498,1.3986,1.938,3.9667,1.8479,1.5378,1.9219,1.9806,1.9147,1.9194,1.3824
ENSG00000166337,3.995,2.2483,2.8115,4.4191,2.3797,2.523,6.471,3.3027,3.4742,2.9062,4.3621,3.5238,3.3756,1.9447
ENSG00000166340,2.7991,2.5019,4.7952,7.5201,3.0478,4.1289,7.6522,5.257,4.1541,3.237,3.9567,3.78,5.6431,3.5322
ENSG00000166341,0.2552,0.3716,0.2227,1.1126,0.2412,0.3199,0.9183,0.3767,0.471,0.3555,0.235,0.491,0.5057,0.3314
ENSG00000166342,0.1344,1.5709,0.3344,0.2191,1.3871,0.3442,0.3204,0.7734,1.6504,0.2753,0.5977,0.4038,0.0695,0.7045
ENSG00000166343,0.2833,0.3601,0.2193,0.422,0.3678,0.2779,0.3696,0.3308,0.2889,0.3628,0.2373,0.3077,0.3747,0.4524
ENSG00000166347,4.2173,3.1509,4.5255,3.681,3.32,3.2028,3.3401,3.5393,2.176,4.6797,5.941,3.2713,4.0998,3.1693
ENSG00000166348,5.9338,9.4069,13.3167,8.5645,8.6153,14.1313,2.725,12.7419,4.6821,13.7146,18.5505,11.3742,16.4526,18.1329
ENSG00000166349,0.0225,0.0138,0.0047,0.1732,0.0172,0.0096,0.0492,0.0278,0.0218,0.0182,0.0241,0.0339,0.0321,0.0012
ENSG00000166351,0.0003,0.0004,0.0005,0.0084,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.001
ENSG00000166352,2.1102,0.6633,0.4209,0.4334,1.0106,0.4402,0.8551,0.6032,0.8124,0.8597,1.0252,0.4529,1.0345,0.3541
ENSG00000166359,0.0213,0.0302,0.0026,0.0182,0.0184,0.0005,0.0079,0.0239,0.0104,0.0354,0.0144,0.0541,0.0114,0.0352
ENSG00000166363,0.0015,0.085,0.0047,0.0029,0.0142,0.019,0.0088,0.0088,0.014,0.0003,0.0004,0.019,0.0088,0.0004
ENSG00000166368,0.0003,0.0034,0.0005,0.0067,0.0022,0.0005,0.0004,0.0003,0.0057,0.0003,0.0004,0.0027,0.0003,0.0004
ENSG00000166377,8.1673,13.2469,10.6887,12.1675,12.6978,13.2898,7.2712,11.6552,9.4839,9.1493,13.5164,13.022,9.737,14.9183
ENSG00000166387,0.4792,1.0089,3.0441,0.9771,0.6515,2.497,0.6524,1.258,0.6916,2.6327,1.3314,1.2789,1.7083,2.1821
ENSG00000166391,0.0003,0.0004,0.0026,0.0048,0.0003,0.0005,0.007,0.0003,0.0017,0.0003,0.0004,0.0004,0.0038,0.0004
ENSG00000166394,0.535,1.3439,1.1404,0.847,0.702,1.4174,0.4443,1.0951,0.6562,1.6594,1.276,1.2595,1.2943,1.5298
ENSG00000166396,0.0003,0.0004,0.0005,0.022,0.0003,0.0015,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166398,1.1903,1.5283,3.0296,2.238,1.3922,3.1604,1.2029,1.6015,1.0989,1.7834,1.7663,1.9472,1.5688,1.9309
ENSG00000166401,0.2423,0.1959,0.1555,0.3645,0.1819,0.1552,0.2053,0.1738,0.0844,0.2776,0.3108,0.3737,0.0851,0.168
ENSG00000166402,1.7866,1.5162,0.5947,0.8237,1.4199,1.0367,1.7274,0.6219,1.8806,0.9588,0.5123,1.6741,0.6591,0.9549
ENSG00000166405,5.0271,4.3773,5.5285,1.0066,4.491,4.3228,2.7239,3.3886,3.2986,4.3574,4.5471,3.0018,3.2103,3.0741
ENSG00000166407,0.0085,0.0727,0.0057,0.0411,0.0384,0.0258,0.0442,0.0278,0.0432,0.0447,0.0085,0.0183,0.0169,0.0287
ENSG00000166408,0.0003,0.0004,0.0005,0.0392,0.0003,0.0005,0.0012,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166411,3.1299,2.689,2.6132,2.3887,2.6528,2.8359,2.8516,2.4252,3.014,2.208,2.3839,2.6448,2.1308,3.0637
ENSG00000166415,0.1039,0.1833,0.2488,0.3272,0.1588,0.1456,0.0952,0.1564,0.0858,0.1811,0.1504,0.1505,0.1239,0.1817
ENSG00000166426,0.0108,0.016,0.0662,0.0105,0.0459,0.0531,0.0922,0.0468,0.0567,0.0003,0.0063,0.0074,0.0003,0.0093
ENSG00000166428,0.5876,0.2863,0.2498,0.2438,0.318,0.055,0.5776,1.6335,0.3258,0.7324,0.291,1.0358,0.2144,0.177
ENSG00000166432,11.2838,11.86,3.0491,5.238,11.147,4.5018,11.9327,11.3486,8.6592,8.4555,11.648,15.3865,9.652,13.8718
ENSG00000166435,1.2702,2.2848,1.6822,1.8022,1.6019,1.7604,1.1044,1.9201,1.2331,1.9634,2.4826,2.8378,2.2581,3.1049
ENSG00000166436,1.364,1.4466,0.7955,0.8097,1.3062,1.0002,0.9821,1.2887,0.9466,1.404,1.0354,1.4098,0.7909,2.0902
ENSG00000166439,4.6747,4.1021,5.8183,3.9696,4.8893,6.2473,3.6524,4.1641,3.0309,5.0692,7.8453,4.4745,9.3993,6.3405
ENSG00000166441,12.8873,6.4006,8.3548,21.5362,9.8538,15.1282,21.0437,13.4467,7.856,12.2806,19.3267,20.0227,13.7931,6.1896
ENSG00000166444,3.4347,1.5387,3.6052,1.1495,2.2226,2.0446,2.4393,1.7925,1.4956,1.9706,1.7675,1.8551,1.3643,1.2267
ENSG00000166446,0.2266,0.4938,0.3437,2.1419,0.4222,0.421,1.3029,0.2681,1.0725,0.1673,0.1662,0.3727,0.2506,0.1606
ENSG00000166448,0.6259,5.7019,1.4208,1.3368,2.208,2.1135,1.038,1.5602,4.4023,0.8203,0.6634,1.2476,0.7046,1.8885
ENSG00000166450,0.7246,0.35,0.7506,0.8084,0.4834,0.6283,0.8877,0.6406,0.3228,0.2296,0.5207,0.8587,0.2637,0.4075
ENSG00000166451,0.199,0.282,0.4679,0.167,0.2458,0.3625,0.086,0.3224,0.1911,0.3778,0.4278,0.3326,0.4218,0.4216
ENSG00000166452,1.7416,1.3701,1.1616,1.0544,1.4571,0.8681,1.1691,1.5957,1.0814,1.967,2.1742,1.8326,2.0412,1.1422
ENSG00000166454,1.5463,1.9725,0.5747,1.5893,1.7,0.7447,1.6557,1.7914,2.241,1.5465,1.7673,2.0891,1.6857,1.6687
ENSG00000166455,0.2045,0.0915,0.1013,0.0594,0.1407,0.101,0.0833,0.094,0.1369,0.0703,0.0899,0.0732,0.1298,0.1034
ENSG00000166471,3.2298,4.3015,7.3379,3.3453,3.761,6.8196,1.6278,4.4221,2.6896,5.7844,5.9258,4.0385,4.7836,7.0333
ENSG00000166473,1.5897,1.7844,2.6089,2.5141,1.7158,2.3136,1.2911,1.7286,1.0381,1.9898,1.7471,1.6174,1.464,3.1224
ENSG00000166477,1.3543,1.3995,1.7483,0.7946,1.5012,1.8061,1.2324,1.3262,1.603,1.3906,2.0556,1.3928,1.8819,1.0958
ENSG00000166478,0.9573,0.6161,2.4876,1.1967,0.7667,1.9313,1.1846,0.7342,0.6863,0.9352,1.1469,0.8953,1.2073,0.558
ENSG00000166479,2.2239,2.5407,1.1789,1.6572,2.6727,1.5025,1.945,2.1466,2.3299,2.036,2.2965,2.2695,1.6863,2.5109
ENSG00000166482,0.3645,0.0461,0.0878,0.1215,0.0675,0.0359,1.6924,0.0588,0.1945,0.0899,0.0226,0.1073,0.1641,0.0004
ENSG00000166483,1.2239,0.4936,0.8938,1.6371,0.7258,0.9311,0.8926,0.4827,0.4692,0.5012,0.4377,0.7161,0.5587,0.4998
ENSG00000166484,0.3811,0.3213,0.3117,0.1904,0.3106,0.1926,0.4072,0.2509,0.2849,0.2559,0.2459,0.3294,0.3059,0.257
ENSG00000166492,0.0009,0.0004,0.0005,0.001,0.0009,0.0005,0.0045,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000166501,1.4652,4.7739,2.7457,1.8078,6.247,3.8071,3.0095,4.5807,13.2041,2.74,2.9009,3.2004,1.8479,2.6841
ENSG00000166503,4.1398,5.9179,4.7626,8.5248,5.5805,5.3174,6.1885,5.678,5.9043,5.7502,5.8635,6.8445,4.8629,6.2106
ENSG00000166507,0.033,0.3264,0.3704,0.0753,0.1848,0.0641,0.1191,0.3321,0.1967,0.3887,0.1515,0.4879,0.132,0.4555
ENSG00000166508,0.8627,0.9284,0.7979,2.0922,0.8498,1.0324,1.4071,1.3247,1.2644,1.4974,1.6965,1.4999,2.196,1.4657
ENSG00000166509,0.1677,0.2842,0.2315,0.5697,0.2233,0.3594,0.2633,0.2478,0.2309,0.3248,0.284,0.3156,0.2531,0.4556
ENSG00000166510,0.03,0.0519,0.0903,0.9745,0.1451,0.4039,0.4677,0.0429,0.1747,0.0129,0.0278,0.2569,0.1041,0.0482
ENSG00000166523,0.4718,0.2332,0.4296,0.3592,0.3421,0.3758,0.4442,0.2716,0.2345,0.3882,0.2061,0.243,0.2809,0.263
ENSG00000166526,1.8902,2.5172,1.4824,5.0252,2.082,1.93,4.8355,2.6769,2.6877,3.1657,3.2948,4.8302,2.9073,4.1978
ENSG00000166527,0.0032,0.0011,0.0005,0.0048,0.0041,0.0005,0.0004,0.0003,0.0023,0.0017,0.0011,0.0004,0.01,0.0004
ENSG00000166529,0.6713,0.7277,0.5955,0.6697,0.7058,0.4852,0.6275,0.7828,0.5492,1.1378,0.8812,0.5676,0.9326,1.1552
ENSG00000166530,0.0003,0.0011,0.0005,0.001,0.0003,0.0005,0.0004,0.001,0.0003,0.0003,0.0004,0.0004,0.001,0.0004
ENSG00000166532,3.9287,2.0785,2.4729,3.2822,2.7478,2.5265,4.5453,1.2415,2.1345,1.1511,1.0798,1.9248,1.6723,1.559
ENSG00000166535,0.7403,0.7506,0.8741,0.8894,0.6474,0.8257,0.5891,0.6087,0.5731,0.7128,0.5639,0.7955,0.6389,1.018
ENSG00000166546,0.3564,0.6145,0.6506,0.6204,0.4571,0.4522,0.4028,0.5681,0.4608,0.709,0.6066,0.627,0.5937,1.2235
ENSG00000166548,2.4817,2.3644,1.9782,0.8867,2.0895,1.6877,1.1482,2.3594,1.4129,3.2586,2.5695,3.3127,1.866,3.349
ENSG00000166557,2.5081,2.309,1.9539,2.2184,2.3247,2.3263,2.3158,2.3811,1.859,2.3938,3.0604,1.9271,2.5163,2.2631
